127.424
148.992
153.152
124.992
148.416
155.776
126.08
123.552
146.944
154.816
174.08
126.176
157.6
125.312
129.088
161.248
189.056
146.432
177.568
230.944
162.72
133.472
161.824
144.256
130.88
157.504
165.504
125.952
124.16
158.624
149.12
134.784
175.616
129.856
148.096
154.624
139.104
141.792
160.224
126.624
152.48
149.6
124.256
153.024
132.032
227.648
125.216
127.392
137.408
122.208
150.784
127.168
135.616
149.152
135.008
134.752
120.448
125.888
154.688
174.112
158.592
170.72
157.28
148.576
166.688
129.632
128.192
158.016
127.008
127.072
142.208
130.176
144.448
197.632
130.4
143.68
128.64
127.552
159.36
139.68
124.704
161.088
125.088
119.712
131.392
115.616
124.64
138.4
185.408
154.432
140.384
179.552
142.688
152.384
152.512
139.36
128.032
155.808
168.384
122.176
