NumOps	Add	AddStdDev	AddStdErr	Sub	SubStdDev	SubStdErr	Mul	MulStdDev	MulStdErr	Div	DivStdDev	DivStdErr
45	377.325		35.6181	5.03716	384.062		40.7604	5.76439	385.554		43.6452	6.17236	4594.32		1.60301	0.2267
46	380.92		32.0646	4.53462	384.383		35.8074	5.06393	385.262		42.7491	6.04564	4166.84		6.57571	0.9299460000000001
47	386.043		32.0753	4.53613	394.22		43.4145	6.13973	391.347		45.8748	6.48768	4767.23		1.86694	0.264026
48	388.826		38.3646	5.42558	392.547		37.5908	5.31614	398.773		44.369	6.27472	4691.88		1.84103	0.260361
49	396.085		39.618	5.60283	403.65		42.358	5.99033	395.208		40.0105	5.65834	4395.81		5.65313	0.799473
50	396.614		32.6927	4.62344	398.181		37.297	5.27459	401.763		44.7678	6.33113	4618.81		4.36975	0.617977
51	407.09		37.9978	5.37371	409.828		43.8734	6.20464	402.244		42.6269	6.02836	4528.27		4.903	0.693389
52	407.455		36.1361	5.11041	410.995		38.4029	5.43098	403.899		39.3945	5.57122	5289.82		1.6434	0.232412
53	415.912		39.1787	5.54071	414.532		34.7589	4.91565	405.619		32.8211	4.6416	4776.45		5.27442	0.745916
54	414.289		34.9375	4.94092	404.551		24.505	3.46553	415.667		39.9357	5.64776	5462.09		4.23953	0.59956
55	412.685		29.5904	4.18471	413.421		32.905	4.65347	414.831		35.4643	5.0154	5356.83		2.95678	0.418152
56	415.433		29.9057	4.22931	424.466		33.4439	4.72968	420.714		36.1896	5.11798	5238.89		4.09401	0.578981
57	419.44		34.4081	4.86604	425.2		34.0481	4.81512	414.07		31.091	4.39693	5874.48		5.32089	0.752487
58	435.168		36.2398	5.12508	421.738		26.8799	3.8014	428.261		34.4247	4.86839	6117.65		6.64705	0.940035
59	435.843		40.0564	5.66483	412.611		14.74	2.08455	423.665		33.0797	4.67818	7221.76		2.89218	0.409016
60	445.13		42.8074	6.05388	439.119		27.2947	3.86005	430.966		31.4634	4.4496	7079.46		7.33733	1.03766
61	441.03		33.3783	4.72041	444.634		37.3427	5.28105	428.834		22.3348	3.15862	8350.24		2.03642	0.287993
62	437.688		27.4896	3.88762	446.557		32.957	4.66082	440.449		28.3293	4.00637	8345.809999999999		5.23313	0.740077
63	452.351		28.6493	4.05162	455.146		35.4733	5.01669	438.529		25.1905	3.56247	8376.469999999999		5.55118	0.785056
64	462.212		38.433	5.43525	457.967		33.7603	4.77442	453.959		30.8225	4.35895	9126.059999999999		5.92398	0.837777
65	458.212		35.1686	4.9736	459.964		32.6155	4.61253	454.365		31.358	4.43469	9350.610000000001		6.49119	0.9179929999999999
66	460.309		35.3245	4.99564	455.954		24.413	3.45252	441.978		9.51718	1.34593	10130.7		5.2478	0.74215
67	467.423		30.9224	4.37309	469.796		33.2317	4.69967	451.646		16.6367	2.35279	9699.030000000001		3.90744	0.5525949999999999
68	458.353		19.5687	2.76743	461.363		19.1252	2.70471	452.968		19.3339	2.73423	10975.3		3.59785	0.508813
