512	0,0127256	0,0291754	0,0356172
1024	0,0148294	0,0150754	0,0189179
1536	0,0101986	0,0100501	0,0128434
2048	0,00771123	0,00762294	0,00957317
2560	0,00614703	0,00610073	0,0076481
3072	0,00511286	0,00503571	0,00635995
3584	0,00435186	0,00440474	0,00545719
4096	0,00382379	0,00385993	0,00483436
4608	0,00338411	0,00341371	0,00428113
5120	0,00311227	0,00304746	0,00386571
5632	0,00278042	0,0028067	0,00347801
6144	0,00258679	0,00256414	0,00321952
6656	0,0024083	0,00237669	0,00301594
7168	0,00222554	0,00221106	0,00280258
7680	0,00205401	0,00206134	0,00261072
8192	0,00196867	0,00196144	0,00243237
8704	0,00187057	0,00183006	0,00231584
9216	0,00176054	0,00174157	0,00219812
9728	0,0016959	0,00168342	0,00206721
10240	0,00162703	0,00159376	0,00196296
10752	0,00153109	0,00154983	0,00188603
11264	0,00148096	0,00148254	0,00179502
11776	0,00143468	0,00143467	0,00172429
12288	0,00138624	0,00137852	0,0016534
12800	0,00133727	0,00131643	0,0015868
13312	0,00126781	0,00127538	0,00153045
13824	0,00125193	0,00123328	0,00149755
14336	0,00120639	0,00119275	0,00143312
14848	0,00116859	0,00116958	0,00138668
15360	0,00113599	0,00113812	0,00132812
15872	0,00109805	0,00110439	0,00131011
16384	0,00107638	0,00108543	0,00126898
16896	0,00105271	0,0010529	0,00122913
17408	0,00103877	0,00102719	0,00120456
17920	0,00100331	0,0010081	0,00115377
18432	0,000984118	0,000982023	0,00113249
18944	0,000954397	0,000966437	0,00111267
19456	0,000950295	0,000938107	0,00108781
19968	0,000911979	0,000922961	0,00106274
20480	0,00090929	0,000905386	0,00103096
20992	0,000893178	0,000890639	0,00101146
21504	0,000868884	0,000870539	0,000979111
22016	0,000862941	0,000850697	0,000967242
22528	0,000856747	0,000837541	0,000946707
23040	0,000831921	0,000831919	0,000927214
23552	0,000818864	0,000821763	0,000903912
24064	0,000802182	0,000802922	0,000885667
24576	0,000803678	0,000790897	0,000874809
25088	0,000788339	0,000779363	0,00086168
25600	0,000763424	0,000764003	0,00084248
26112	0,000766269	0,000752317	0,000837986
26624	0,000751424	0,000744413	0,00081753
27136	0,000743471	0,000741503	0,000812585
27648	0,000729808	0,000725738	0,000799894
28160	0,000717489	0,000712228	0,00079314
28672	0,000708293	0,000704674	0,000775359
29184	0,000697288	0,000697996	0,000769171
29696	0,000682266	0,000685666	0,000761491
30208	0,000685614	0,000682084	0,000753393
30720	0,000672936	0,000674771	0,000743632
31232	0,000660388	0,000669588	0,000729547
31744	0,000663923	0,000656826	0,000724034
32256	0,000664681	0,000654576	0,000715024
