9728	28,9363	1,09289	0,154558	28,6696	1,02825	0,145416	28,8771	1,04067	0,147173	27,4104	1,10591	0,156399
10240	29,1407	1,21915	0,172414	29,1437	1,10737	0,156605	29,1053	1,12597	0,159236	27,3066	1,07398	0,151884
10752	29,2059	1,01859	0,14405	29,0252	1,01415	0,143423	29,7334	1,21083	0,171238	27,7067	1,06475	0,150578
11264	29,9406	1,11556	0,157764	29,7304	1,11079	0,15709	29,8578	1,14767	0,162306	28,5095	1,24644	0,176274
11776	29,917	1,10607	0,156421	29,9051	1,19123	0,168465	29,8519	1,1091	0,156851	28,326	1,17577	0,166279
12288	30,2103	1,12226	0,158711	30,0325	1,11016	0,157	30,1482	1,10877	0,156804	28,7734	1,16206	0,16434
12800	30,2845	1,05357	0,148998	30,2193	1,04731	0,148111	30,2844	1,07244	0,151666	28,9868	1,13297	0,160226
13312	30,7348	1,17626	0,166348	30,6933	1,14707	0,16222	30,8267	1,04447	0,14771	29,4074	1,20327	0,170168
13824	31,1673	1,11072	0,15708	31,1496	1,05934	0,149813	31,0312	1,10304	0,155993	29,3511	1,18387	0,167424
14336	30,9274	1,02752	0,145313	31,1911	1,17959	0,16682	31,043	1,07505	0,152035	29,6148	1,15901	0,163908
14848	31,277	1,09756	0,155218	31,1704	1,12394	0,15895	31,4517	1,13384	0,160349	29,8755	1,15365	0,163151
15360	31,5259	1,02126	0,144428	31,7423	1,10574	0,156375	31,591	1,0575	0,149553	30,3081	1,17921	0,166765
15872	31,6505	1,13917	0,161103	31,5438	1,05253	0,14885	31,7571	1,11782	0,158083	30,4267	1,09519	0,154883
16384	31,9882	0,999326	0,141326	32,0296	1,08825	0,153901	32,1896	1,0747	0,151985	30,8859	1,16628	0,164936
16896	32,6459	1,0828	0,153131	32,9363	1,16894	0,165313	32,7378	1,05111	0,14865	30,7615	1,00383	0,141963
17408	32,9097	1,10293	0,155978	32,8889	1,09647	0,155064	32,8267	1,02428	0,144855	31,2237	1,0748	0,152
17920	33,1349	1,01096	0,142971	32,8593	1,10463	0,156218	33,2176	1,11222	0,157291	31,1496	1,01974	0,144212
18432	33,197	1,12701	0,159383	33,043	1,01189	0,143102	33,1526	1,03518	0,146396	31,7601	1,12774	0,159486
18944	33,5704	1,2499	0,176763	33,3185	1,07886	0,152574	33,2534	1,22697	0,173519	31,7778	1,13386	0,160352
19456	33,8725	1,14703	0,162214	33,6889	1,21645	0,172032	33,8134	1,22743	0,173585	32,166	1,04187	0,147342
19968	33,7362	1,23108	0,1741	33,7956	1,13006	0,159815	33,8756	1,19671	0,16924	31,9704	0,972192	0,137489
20480	34,8888	1,19805	0,169429	35,0074	1,12434	0,159006	34,7348	1,12355	0,158894	33,3569	1,25018	0,176802
20992	34,8533	1,06198	0,150187	35,114	1,40781	0,199094	34,8503	1,08149	0,152946	33,7273	1,18609	0,167738
21504	35,3126	1,11697	0,157964	35,2208	1,24661	0,176297	35,3155	1,13179	0,160059	33,8874	1,22526	0,173279
22016	35,3007	1,14717	0,162234	35,3689	1,06536	0,150664	35,3748	1,207	0,170696	33,9437	1,06065	0,149998
22528	35,9082	1,27624	0,180488	35,8341	1,19444	0,16892	35,7451	1,11037	0,157031	34,4711	1,12122	0,158565
23040	35,8043	1,24847	0,176561	35,9022	1,13404	0,160377	35,757	1,12457	0,159039	34,5185	1,21396	0,171679
23552	36,5244	1,20913	0,170997	36,1837	1,22085	0,172654	36,2164	1,21627	0,172007	35,1467	1,22943	0,173867
24064	36,3082	1,15248	0,162985	36,1096	1,13016	0,159828	36,2104	1,12308	0,158828	35,1644	1,15752	0,163699
24576	36,4474	1,25328	0,177241	36,6459	1,17487	0,166152	36,5245	1,20437	0,170324	35,5763	1,12745	0,159445
25088	36,48	1,16868	0,165276	36,809	1,31537	0,186021	36,5866	1,16429	0,164656	35,5793	1,23784	0,175057
25600	37,2266	1,13428	0,160412	37,1199	1,30068	0,183943	37,1349	1,37502	0,194457	35,8637	1,11828	0,158148
26112	37,363	1,24019	0,175389	37,4666	1,32753	0,187741	37,1052	1,10586	0,156392	35,8191	1,22323	0,172991
26624	37,6029	1,24511	0,176086	37,9378	1,18399	0,167441	37,5495	1,30924	0,185155	36,1806	1,19061	0,168377
27136	37,6918	1,11352	0,157476	37,7037	1,24757	0,176433	37,6533	1,10077	0,155673	36,2875	1,18153	0,167094
27648	38,2639	1,15623	0,163515	38,1481	1,22736	0,173574	37,843	1,20059	0,16979	36,8444	1,19618	0,169166
28160	37,7747	1,09338	0,154628	37,8074	1,1227	0,158773	37,9704	1,18005	0,166884	36,7436	1,1686	0,165266
28672	38,5984	1,38884	0,196411	38,32	1,15454	0,163276	38,4267	1,08411	0,153317	37,0609	1,26395	0,178749
29184	38,5986	1,18253	0,167235	38,5393	1,08744	0,153787	38,5747	1,15601	0,163484	37,1822	1,12086	0,158514
29696	38,8414	1,06482	0,150588	38,9274	1,07028	0,15136	38,8593	1,15938	0,163962	37,4342	1,16142	0,16425
30208	38,8889	1,18905	0,168158	38,8059	1,11527	0,157724	38,9748	1,08976	0,154115	37,3689	1,14892	0,162482
30720	39,0221	1,14443	0,161847	39,2711	1,10771	0,156654	39,0192	1,12344	0,158879	37,7838	1,18247	0,167226
31232	39,7334	1,30151	0,184061	39,8163	1,1691	0,165336	40,0001	1,23078	0,174058	38,5866	1,22531	0,173285
31744	39,7779	1,00618	0,142295	39,9556	1,23887	0,175203	39,7837	1,18858	0,168091	38,6549	1,29293	0,182847
32256	40,157	1,141	0,161361	40,2103	1,08219	0,153044	40,0415	1,20546	0,170478	38,8652	1,10113	0,155723
32768	40,4	1,16808	0,165192	40,6015	1,28996	0,182428	40,32	1,24572	0,176171	39,2503	1,30483	0,18453
33280	42,0148	1,35391	0,191472	41,8904	1,01475	0,143507	41,923	1,32895	0,187942	40,6814	1,3231	0,187115
33792	41,0875	1,18728	0,167907	41,1792	1,13646	0,160719	41,0488	1,09882	0,155396	39,7363	1,22584	0,17336
34304	41,7126	1,09194	0,154424	41,443	1,17376	0,165995	41,4934	1,1714	0,165661	40,3556	1,20871	0,170937
34816	42,0444	1,15249	0,162987	42,2164	1,18098	0,167016	42,1394	1,26138	0,178386	40,9334	1,40775	0,199086
35328	42,6904	1,21588	0,171951	42,3141	1,09349	0,154643	42,5036	1,17818	0,166619	41,2919	1,22536	0,173292
35840	42,7704	1,14457	0,161867	42,7319	1,21143	0,171322	42,8474	1,13983	0,161197	41,3897	1,3042	0,184442
36352	43,1112	1,20542	0,170473	43,2001	1,12475	0,159063	43,348	1,20805	0,170844	41,8165	1,15212	0,162934
36864	43,2622	1,12089	0,158517	43,2356	1,3517	0,191159	43,4874	1,11914	0,158271	42,0592	1,18549	0,167654
37376	43,5792	1,16748	0,165106	43,3955	1,18781	0,167982	43,5289	1,23387	0,174496	42,637	1,44032	0,203692
37888	43,8785	1,19523	0,169031	44,0829	1,10922	0,156868	43,9615	1,08662	0,153671	42,3883	1,22596	0,173376
38400	44,3556	1,24563	0,176159	43,9437	1,08035	0,152785	44,3465	1,30681	0,184811	42,889	1,19123	0,168465
38912	44,9394	1,11576	0,157793	44,9511	1,18252	0,167233	44,7792	1,16377	0,164582	43,7363	1,27203	0,179893
39424	44,7407	1,11271	0,15736	44,7259	1,2144	0,171741	44,7615	1,27503	0,180316	43,7778	1,41694	0,200386
39936	45,2149	1,22816	0,173688	45,4163	1,17348	0,165954	45,4489	1,28189	0,181287	44,0978	1,33506	0,188807
40448	45,6416	1,21849	0,172321	45,5675	1,14134	0,161409	45,5941	1,2799	0,181006	44,6341	1,24996	0,176772
40960	45,7008	1,03483	0,146347	45,843	1,13935	0,161128	45,8815	1,15348	0,163127	44,5985	1,10103	0,155709
41472	46,6756	1,20737	0,170748	46,7674	1,18421	0,167473	46,5036	1,24823	0,176527	45,4844	1,18499	0,167583
41984	46,9244	1,16952	0,165395	47,2651	1,27472	0,180272	46,9659	1,22615	0,173404	45,7748	1,16136	0,164241
42496	47,3037	1,0663	0,150797	47,0014	1,21206	0,171411	47,286	1,38829	0,196334	45,7126	1,17842	0,166654
43008	47,449	1,23796	0,175074	47,2741	1,09134	0,154339	47,2326	1,23906	0,17523	46,157	1,2992	0,183734
43520	47,8459	1,33715	0,189102	47,6267	1,23448	0,174582	47,5141	1,20626	0,170591	46,1483	1,18604	0,167731
44032	47,6295	0,99371	0,140532	47,7511	1,12838	0,159577	47,9082	1,13144	0,160009	46,4118	1,22192	0,172806
44544	49,114	1,2202	0,172563	48,9481	1,18491	0,167571	49,0489	1,39671	0,197524	47,8519	1,37805	0,194886
45056	49,1526	1,19919	0,169591	49,3274	1,2561	0,177639	49,3511	1,22258	0,172899	48,32	1,37555	0,194532
45568	49,5912	1,26936	0,179515	49,3689	1,11454	0,15762	49,3777	1,27466	0,180264	48,1482	1,20533	0,170459
46080	50,163	1,13135	0,159997	50,2222	1,15999	0,164047	50,0563	1,18567	0,16768	49,0045	1,17206	0,165755
46592	49,8932	1,17078	0,165573	50,1658	1,11296	0,157397	50,0267	1,20738	0,17075	48,7674	1,1281	0,159537
47104	51,3215	1,25497	0,17748	51,203	1,11012	0,156995	51,1704	1,28145	0,181225	50,1156	1,41394	0,199961
47616	52,0977	1,27531	0,180356	51,837	1,18483	0,167561	52,1156	1,31225	0,185581	50,7882	1,26687	0,179163
48128	52,5451	1,35164	0,191151	52,7525	1,29253	0,182791	52,7141	1,18312	0,167319	51,3956	1,4216	0,201044
48640	52,3259	1,32235	0,187008	52,6044	1,27784	0,180714	52,8917	1,46549	0,207252	51,2593	1,09767	0,155234
49152	53,0845	1,14269	0,161601	52,9511	1,19041	0,168349	52,7852	1,34596	0,190347	51,8607	1,24221	0,175674
49664	53,9673	1,15068	0,16273	54,163	1,30702	0,184841	54,3615	1,32829	0,187848	52,8503	1,23447	0,17458
50176	54,006	1,13853	0,161012	53,9793	1,08029	0,152775	54,0771	1,28372	0,181546	52,6399	1,24435	0,175978
50688	54,3734	1,14392	0,161775	54,6135	1,23829	0,17512	54,803	1,31005	0,185269	53,5408	1,10352	0,156061
51200	55,5526	1,19633	0,169187	55,6711	1,47674	0,208843	55,514	1,24883	0,176612	54,3141	1,36889	0,19359
51712	55,4606	1,20491	0,1704	55,4133	1,22158	0,172757	55,3541	1,15642	0,163542	53,9497	1,06046	0,149972
52224	56,323	1,26019	0,178217	56,2014	1,27997	0,181016	56,08	1,2664	0,179097	54,9274	1,53162	0,216604
52736	56,5955	1,23248	0,174299	56,8	1,20312	0,170147	56,7348	1,15371	0,16316	55,2889	1,37968	0,195117
53248	57,2149	1,25919	0,178077	57,1764	1,37009	0,19376	57,1407	1,24003	0,175367	55,7363	1,31765	0,186344
53760	57,1823	1,28383	0,181562	57,0844	1,26149	0,178401	56,8473	1,19313	0,168735	55,4253	1,12851	0,159596
54272	58,0148	1,13456	0,160452	58,0978	1,27666	0,180546	58,1156	1,22088	0,172659	56,6934	1,18452	0,167517
54784	58,1541	1,28877	0,18226	58,0119	1,22359	0,173041	58,2548	1,21334	0,171592	56,7881	1,10635	0,156462
55296	59,0162	1,25406	0,177351	59,0548	1,33894	0,189355	58,8978	1,20701	0,170697	57,3629	1,14128	0,161401
55808	59,5584	1,10432	0,156175	59,6503	1,29074	0,182539	59,8044	1,31097	0,185399	58,2756	1,15761	0,16371
56320	59,0459	1,21615	0,17199	59,0756	1,2942	0,183027	59,0313	0,984971	0,139296	58,1778	1,36678	0,193292
56832	60,5511	1,30932	0,185166	60,6103	1,20748	0,170763	60,4148	1,23375	0,174479	59,0667	1,18973	0,168254
57344	60,3348	1,15061	0,16272	60,48	1,32932	0,187994	60,4237	1,25196	0,177054	59,2799	1,33022	0,188122
57856	60,4177	1,28587	0,181849	60,5807	1,1866	0,167811	60,7408	1,44416	0,204235	59,28	1,38971	0,196534
58368	61,0932	1,22994	0,17394	61,0371	1,29042	0,182493	61,0489	1,38944	0,196496	59,9022	1,17437	0,166082
58880	62,1363	1,30607	0,184706	62,0622	1,12542	0,159158	62,1541	1,40396	0,19855	61,0193	1,50416	0,21272
59392	62,9898	1,38641	0,196068	62,8445	1,18261	0,167246	62,7318	1,2769	0,180581	61,431	1,35178	0,191171
59904	63,3244	1,36193	0,192606	63,1259	1,33701	0,189081	63,4193	1,17455	0,166106	62,151	1,21294	0,171535
60416	63,3155	1,27956	0,180957	63,191	1,34658	0,190435	63,3065	1,21554	0,171904	62,0652	1,21078	0,17123
60928	62,9985	1,16947	0,165388	62,957	1,29587	0,183264	62,8504	1,33869	0,18932	61,9496	1,31912	0,186552
61440	63,5527	1,07522	0,152059	63,4371	1,26273	0,178577	63,6444	1,22191	0,172804	62,5422	1,39496	0,197277
61952	64,5452	1,18911	0,168166	64,4474	1,16766	0,165131	64,4624	1,31679	0,186222	62,8445	1,25816	0,177931
62464	65,1527	1,28648	0,181935	65,5051	1,45529	0,205809	65,3392	1,20326	0,170166	64,4977	1,32732	0,187711
62976	65,5584	1,16582	0,164872	65,4993	1,2072	0,170724	65,6149	1,14844	0,162414	64,3733	1,23679	0,174909
63488	65,8164	1,18585	0,167705	65,9762	1,36886	0,193585	66,157	1,40994	0,199395	64,9392	1,22229	0,172857
64000	66,4771	1,10667	0,156506	66,4207	1,14349	0,161714	66,4533	1,14219	0,16153	64,9896	1,25623	0,177658
64512	66,9037	1,2953	0,183183	66,6075	1,34122	0,189677	66,7496	1,32886	0,18793	65,5615	1,37663	0,194685
65024	67,44	1,30849	0,185049	67,3482	1,40607	0,198848	67,4103	1,43402	0,2028	65,7778	1,21022	0,171151
65536	67,9614	1,40918	0,199287	68,0385	1,52469	0,215624	68,2578	1,2776	0,180679	66,6903	1,54576	0,218604
66048	69,6208	1,43737	0,203274	69,7807	1,51237	0,213882	69,5734	1,36002	0,192335	68,1215	1,2038	0,170243
66560	69,7866	1,4075	0,199051	69,8134	1,24435	0,175978	70,0327	1,15685	0,163603	68,6608	1,16778	0,165148
67072	70,4177	1,17285	0,165866	70,3557	1,27448	0,180238	70,329	1,12744	0,159445	68,9749	1,18214	0,16718
67584	71,3096	1,4477	0,204736	71,2859	1,22767	0,173619	71,3511	1,35677	0,191877	70,2992	1,47187	0,208154
68096	71,4371	1,26128	0,178372	71,4785	1,41447	0,200036	71,446	1,48413	0,209887	70,1155	1,41092	0,199535
68608	71,8844	1,3406	0,18959	71,9586	1,44134	0,203836	71,9141	1,18224	0,167194	70,6873	1,52602	0,215812
69120	72,4563	1,23728	0,174978	72,1453	1,23243	0,174292	72,4503	1,25355	0,177278	70,9423	1,0437	0,147601
69632	72,7348	1,19394	0,168848	72,7111	1,22349	0,173028	72,8475	1,00895	0,142687	71,6237	1,36994	0,193739
70144	73,0519	1,49942	0,21205	73,049	1,11697	0,157964	73,1971	1,20044	0,169768	72,1363	1,39903	0,197852
70656	74,7733	1,47117	0,208055	74,4326	1,32276	0,187067	74,4712	1,37899	0,195019	73,1142	1,35428	0,191524
71168	74,3171	1,54181	0,218045	73,9527	1,25085	0,176897	73,9112	1,25363	0,17729	72,8741	1,28502	0,181729
71680	74,4384	1,31396	0,185823	74,7318	1,39565	0,197375	74,471	1,2335	0,174443	73,5941	1,2411	0,175518
72192	75,2591	1,36303	0,192761	75,1111	1,14947	0,16256	75,2178	1,41117	0,19957	73,9615	1,39579	0,197394
72704	75,7363	1,33031	0,188134	75,6771	1,39707	0,197576	76,0446	1,26701	0,179182	74,5808	1,24706	0,176361
73216	76,1126	1,15205	0,162925	76,4445	1,1688	0,165294	76,2282	1,24954	0,176711	75,2533	1,50041	0,21219
73728	76,4	1,76419	0,249495	76,2074	1,31159	0,185487	76,249	1,27254	0,179965	75,0341	1,30266	0,184224
74240	77,6977	1,30708	0,184849	77,5201	1,29143	0,182636	77,6534	1,41415	0,199991	76,7585	1,39768	0,197662
74752	78,1245	1,16827	0,165218	77,9052	1,74849	0,247274	77,9585	1,5895	0,224789	76,6223	1,44687	0,204619
75264	78,0296	1,15391	0,163188	78,1363	1,25794	0,1779	78,3586	1,38164	0,195393	76,8119	1,3278	0,18778
75776	78,9214	1,38627	0,196048	78,8029	0,966092	0,136626	78,4682	1,37661	0,194682	77,4785	1,29035	0,182483
76288	79,04	1,2331	0,174387	79,3451	1,39721	0,197595	79,0993	1,9503	0,275814	77,8045	1,32058	0,186758
76800	80,3852	1,7248	0,243923	80,1304	1,42912	0,202109	80,5779	1,6291	0,23039	79,0904	1,34916	0,1908
77312	80,317	1,64941	0,233262	79,917	1,33737	0,189132	80,0326	1,73818	0,245816	78,8118	1,69927	0,240313
77824	81,1051	2,31959	0,32804	80,8327	2,00188	0,283109	80,8029	2,14601	0,303492	79,3363	1,40755	0,199057
78336	80,9601	1,34658	0,190436	81,1734	1,58998	0,224857	81,043	1,49085	0,210838	79,6326	1,39278	0,196969
78848	81,2859	1,68027	0,237626	81,7214	1,62311	0,229543	81,5497	1,58094	0,223578	80,3762	1,41852	0,200609
79360	81,9378	1,31409	0,18584	82,0652	1,47347	0,208379	82,2074	1,36285	0,192735	80,9066	1,42119	0,200986
79872	81,9437	1,3239	0,187228	82,2903	1,51993	0,21495	82,4623	1,35516	0,191649	81,0459	1,43926	0,203541
80384	83,2385	1,40173	0,198235	83,3777	1,85429	0,262237	83,2652	1,54622	0,218668	82,1984	1,18904	0,168155
80896	83,2859	1,43941	0,203563	83,3304	1,61801	0,228821	83,4163	1,55452	0,219842	81,7895	1,5034	0,212613
81408	84,077	1,2107	0,171219	83,9112	1,38977	0,196543	84,246	1,3128	0,185658	82,8445	1,81601	0,256823
81920	83,4311	1,27906	0,180886	83,2058	1,17293	0,165877	83,4518	1,3393	0,189405	82,3022	1,32687	0,187647
82432	85,7807	1,90695	0,269683	85,6741	1,40015	0,198012	85,594	1,62718	0,230117	84,7229	1,46829	0,207647
82944	86,7674	1,44734	0,204685	86,8978	1,48849	0,210504	86,4977	1,1139	0,157529	85,3185	1,22248	0,172885
83456	86,317	1,43123	0,202407	86,9156	2,15659	0,304987	86,7674	1,71375	0,242361	85,1792	1,47996	0,209298
83968	87,2741	1,19174	0,168538	87,2711	1,25596	0,17762	87,4164	1,40624	0,198872	85,9792	1,3744	0,194369
84480	88,0594	1,54284	0,218191	87,7659	1,21034	0,171168	87,9051	1,75559	0,248278	86,8237	1,18116	0,167041
84992	88,9214	1,22942	0,173866	88,9659	1,31192	0,185534	88,7793	1,35984	0,19231	87,7096	1,18367	0,167396
85504	88,9571	1,3306	0,188175	89,0192	1,80664	0,255497	89,0074	1,30192	0,184119	87,5466	1,328	0,187808
86016	89,8074	1,1896	0,168234	89,9911	1,41504	0,200117	89,9349	1,33635	0,188988	88,6193	1,25127	0,176956
86528	91,0223	1,24022	0,175394	91,2118	1,19289	0,1687	91,0549	1,40456	0,198635	89,8933	1,41485	0,20009
87040	91,1556	1,31416	0,185851	91,2238	1,12845	0,159587	91,1081	1,09596	0,154992	90,0237	1,47628	0,208778
87552	91,6829	1,66465	0,235417	91,609	1,70385	0,24096	91,3333	1,38303	0,19559	90,3911	1,89208	0,26758
88064	91,7066	1,255	0,177484	91,8519	1,17029	0,165504	91,7512	1,24502	0,176072	90,397	1,13835	0,160987
88576	92,0739	1,52818	0,216117	92,2608	1,48028	0,209344	92,1601	1,58019	0,223473	90,7881	1,28478	0,181695
89088	92,2667	1,7032	0,240869	92,2844	1,78807	0,252871	92,2993	1,31607	0,18612	91,1497	1,67033	0,23622
89600	92,9866	1,61531	0,228439	92,6992	1,34155	0,189724	93,0104	1,40248	0,198341	91,7601	1,1753	0,166212
90112	92,8	1,23873	0,175183	92,7111	1,16116	0,164212	93,28	1,23146	0,174155	91,5941	1,36041	0,192392
90624	93,7097	1,76064	0,248993	93,6238	1,67641	0,23708	93,8429	1,88759	0,266945	92,163	1,33697	0,189076
91136	94,1155	1,86748	0,264102	93,8339	1,41493	0,200101	94,0325	1,37124	0,193922	92,8415	1,37197	0,194025
91648	95,1586	1,79941	0,254476	95,0578	1,34808	0,190647	94,8148	1,58144	0,223649	93,7393	1,30185	0,18411
92160	95,6919	1,517	0,214536	95,1141	1,41259	0,19977	95,0933	1,29598	0,183279	94,4266	1,12665	0,159333
92672	95,6682	1,30725	0,184873	95,3986	1,81448	0,256606	95,8519	1,95143	0,275974	94,9008	1,49358	0,211224
93184	96,2993	1,55922	0,220506	96,2992	1,5363	0,217266	96,489	1,66624	0,235641	95,0993	1,87884	0,265708
93696	97,1763	1,9117	0,270356	97,523	2,28153	0,322657	97,3808	2,42705	0,343237	95,5111	1,32552	0,187457
94208	97,4312	1,69701	0,239993	97,4281	1,30876	0,185087	97,3777	1,40656	0,198918	96,7585	2,031	0,287226
94720	97,8489	1,77431	0,250925	98,237	1,7566	0,248421	98,0445	1,33549	0,188867	96,9274	1,67906	0,237455
95232	98	1,3651	0,193054	98,2016	1,51119	0,213714	98,2726	1,46105	0,206624	97,4548	1,51156	0,213767
95744	97,7777	1,64919	0,233231	97,9822	1,39681	0,197539	98,2519	1,74762	0,24715	97,2534	1,7614	0,249099
96256	99,3394	1,37479	0,194424	99,6652	1,63542	0,231283	99,4223	1,5097	0,213504	99,4903	2,36318	0,334205
96768	99,9436	1,37776	0,194844	99,846	1,55815	0,220356	100,148	1,7476	0,247148	99,0755	1,53502	0,217085
97280	100,522	1,62678	0,230062	100,711	1,59313	0,225302	100,699	1,40765	0,199072	100,204	1,76559	0,249692
97792	101,019	2,16069	0,305568	101,159	1,73274	0,245046	100,925	1,3363	0,188981	100,243	1,39964	0,197939
98304	100,998	1,38992	0,196564	101,076	1,62095	0,229236	101,162	1,80444	0,255187	100,453	1,69933	0,240322
98816	102,839	1,56226	0,220938	102,696	2,11454	0,299041	103,197	2,52846	0,357578	101,882	1,50472	0,212799
99328	103,816	1,91073	0,270219	104,376	2,73261	0,386449	103,724	2,06868	0,292556	102,231	1,83698	0,259788
99840	103,422	1,73093	0,24479	103,253	1,15723	0,163657	103,005	1,57977	0,223413	102,204	1,49436	0,211335
100352	103,873	1,55122	0,219376	104,098	1,49825	0,211885	104,036	1,60143	0,226477	102,901	1,37394	0,194304
100864	105,087	1,71063	0,241919	105,215	2,02938	0,286998	105,404	2,02877	0,286911	104,207	2,06475	0,292
101376	106,068	1,79151	0,253358	105,887	2,01246	0,284605	105,742	1,4762	0,208767	105,132	1,49525	0,21146
101888	106,059	1,22574	0,173345	105,932	1,20315	0,17015	106,053	1,31989	0,186661	104,88	1,46396	0,207035
102400	106,693	1,28523	0,181759	106,696	1,39706	0,197574	106,856	1,26668	0,179136	105,484	1,2552	0,177512
102912	108,207	1,52797	0,216087	108,083	1,58979	0,22483	107,95	1,56919	0,221917	106,924	1,43377	0,202766
103424	108,044	2,17928	0,308197	107,819	1,64222	0,232245	107,893	1,99662	0,282365	107,087	2,53204	0,358085
103936	107,659	1,4286	0,202034	107,89	1,552	0,219486	107,994	1,65494	0,234043	106,874	1,6497	0,233303
104448	108,827	1,2479	0,17648	108,987	1,64527	0,232676	108,921	1,46044	0,206538	107,807	1,24363	0,175876
104960	109,464	1,46377	0,207009	109,351	1,35368	0,191439	109,191	1,41662	0,20034	108,059	1,47837	0,209074
105472	109,351	1,41739	0,20045	109,547	1,99377	0,281962	109,39	1,85069	0,261726	108,593	1,63722	0,231538
105984	110,175	1,42613	0,201685	110,056	1,25024	0,17681	110,193	1,476	0,208738	109,363	1,64832	0,233108
106496	111,271	1,46468	0,207136	111,034	1,62133	0,229291	111,138	1,44306	0,204079	109,653	1,36556	0,193119
107008	111,372	1,79444	0,253772	111,642	1,3657	0,193139	111,188	1,52426	0,215563	109,991	1,89485	0,267973
107520	112,042	2,18819	0,309457	111,461	1,32598	0,187522	111,476	1,54369	0,21831	111,215	2,63786	0,37305
108032	111,861	1,35129	0,191102	112,116	1,95404	0,276342	111,84	1,45113	0,205221	110,948	1,42844	0,202012
108544	112,083	1,33326	0,188551	112	1,67344	0,23666	112,35	1,36952	0,193679	110,548	1,27163	0,179836
109056	112,444	1,85319	0,262081	112,32	1,61718	0,228704	112,767	2,13499	0,301933	111,132	1,45716	0,206073
109568	113,973	1,84593	0,261053	113,529	1,69144	0,239205	114,166	2,21043	0,312602	112,684	1,44754	0,204714
110080	113,461	1,58057	0,223526	113,716	1,40841	0,19918	113,644	1,80215	0,254862	113,049	1,79472	0,253811
110592	115,138	1,86999	0,264457	115,087	1,54612	0,218654	114,916	1,45539	0,205824	113,671	1,62847	0,2303
111104	114,862	1,25183	0,177035	114,93	1,67275	0,236562	114,972	1,62596	0,229945	113,556	1,69168	0,23924
111616	115,692	1,60423	0,226872	115,674	2,08217	0,294463	115,641	1,62426	0,229705	114,308	1,47788	0,209004
112128	115,68	1,94353	0,274857	115,647	1,69123	0,239177	116,039	1,72396	0,243804	114,67	1,50332	0,212601
112640	115,73	1,88865	0,267095	115,404	1,46182	0,206732	115,467	1,82524	0,258128	114,373	1,80304	0,254988
113152	117,307	1,43098	0,202371	117,114	1,4239	0,20137	117,372	1,80548	0,255333	116,486	1,85453	0,26227
113664	117,443	1,90468	0,269362	117,52	1,63308	0,230953	117,333	1,90998	0,270112	116,113	1,76548	0,249676
114176	118,927	1,58643	0,224356	118,889	2,00364	0,283358	119,028	1,66652	0,235681	117,336	1,54699	0,218777
114688	118,436	1,67756	0,237242	118,228	1,93864	0,274166	118,453	1,41064	0,199495	117,624	1,66454	0,235402
115200	120,477	1,40788	0,199104	120,35	1,14119	0,161388	120,222	1,21731	0,172154	119,544	1,58645	0,224358
115712	119,876	1,53297	0,216794	119,633	1,74279	0,246468	119,947	2,1325	0,301582	118,628	1,7225	0,243598
