512	0	0,0164497	0,0228916
1024	0	0,000246054	0,0040885
1536	0	-0,00014854	0,00264477
2048	0	-8,82903e-005	0,00186194
2560	0	-4,63057e-005	0,00150107
3072	0	-7,71495e-005	0,00124709
3584	0	5,28794e-005	0,00110533
4096	0	3,6147e-005	0,00101058
4608	0	2,95918e-005	0,000897014
5120	0	-6,48091e-005	0,000753441
5632	0	2,62819e-005	0,000697592
6144	0	-2,26468e-005	0,000632728
6656	0	-3,16046e-005	0,000607639
7168	0	-1,44724e-005	0,00057704
7680	0	7,33572e-006	0,000556708
8192	0	-7,23638e-006	0,000463696
8704	0	-4,05121e-005	0,000445269
9216	0	-1,89733e-005	0,000437576
9728	0	-1,24856e-005	0,000371302
10240	0	-3,32754e-005	0,00033593
10752	0	1,87389e-005	0,000354936
11264	0	1,58037e-006	0,000314067
11776	0	-4,85907e-009	0,000289616
12288	0	-7,71616e-006	0,000267168
12800	0	-2,08344e-005	0,000249534
13312	0	7,56764e-006	0,000262641
13824	0	-1,86426e-005	0,000245625
14336	0	-1,36396e-005	0,000226731
14848	0	9,94524e-007	0,000218097
15360	0	2,13409e-006	0,000192133
15872	0	6,33432e-006	0,00021206
16384	0	9,0464e-006	0,0001926
16896	0	1,86039e-007	0,000176419
17408	0	-1,15739e-005	0,000165787
17920	0	4,7936e-006	0,000150468
18432	0	-2,09434e-006	0,000148371
18944	0	1,20393e-005	0,000158277
19456	0	-1,21876e-005	0,000137515
19968	0	1,09815e-005	0,000150757
20480	0	-3,90429e-006	0,000121671
20992	0	-2,53919e-006	0,000118282
21504	0	1,65456e-006	0,000110227
22016	0	-1,22439e-005	0,000104301
22528	0	-1,92064e-005	8,99598e-005
23040	0	-1,98682e-009	9,52933e-005
23552	0	2,89917e-006	8,50485e-005
24064	0	7,39748e-007	8,3485e-005
24576	0	-1,27808e-005	7,11313e-005
25088	0	-8,97643e-006	7,33403e-005
25600	0	5,79134e-007	7,90563e-005
26112	0	-1,39525e-005	7,17172e-005
26624	0	-7,01092e-006	6,61058e-005
27136	0	-1,9678e-006	6,91135e-005
27648	0	-4,06981e-006	7,00866e-005
28160	0	-5,26058e-006	7,56513e-005
28672	0	-3,61952e-006	6,70655e-005
29184	0	7,08524e-007	7,18832e-005
29696	0	3,39991e-006	7,9225e-005
30208	0	-3,52949e-006	6,77788e-005
30720	0	1,83477e-006	7,06954e-005
31232	0	9,20025e-006	6,91588e-005
31744	0	-7,09698e-006	6,01114e-005
32256	0	-1,01049e-005	5,03424e-005
32768	0	-4,16016e-006	5,75044e-005
33280	0	-9,16891e-006	5,02191e-005
33792	0	-7,01941e-006	4,87499e-005
34304	0	-1,0274e-005	5,6141e-005
34816	0	8,4975e-007	5,63378e-005
35328	0	-5,28138e-006	5,5943e-005
35840	0	-1,14927e-005	4,95204e-005
36352	0	-9,77988e-006	5,15124e-005
36864	0	5,46919e-006	5,77925e-005
37376	0	-9,52399e-007	5,35115e-005
37888	0	1,72244e-006	5,52931e-005
38400	0	1,00156e-006	5,12355e-005
38912	0	-3,12547e-006	5,33748e-005
39424	0	2,26275e-007	5,0277e-005
39936	0	-5,33963e-006	4,71849e-005
40448	0	-2,4213e-006	4,71751e-005
40960	0	-5,1362e-006	4,47054e-005
41472	0	2,21498e-006	5,25133e-005
41984	0	-5,78697e-006	4,58035e-005
42496	0	1,74231e-006	4,95008e-005
43008	0	-2,48047e-006	4,56774e-005
43520	0	-4,01981e-006	4,62268e-005
44032	0	-3,02697e-006	4,82454e-005
44544	0	-3,06167e-006	3,6981e-005
45056	0	-5,59285e-006	3,99145e-005
45568	0	-3,05294e-006	4,40227e-005
46080	0	3,14973e-006	4,25021e-005
46592	0	-2,09996e-006	3,83477e-005
47104	0	-3,08167e-006	3,6737e-005
47616	0	-1,24176e-009	4,33724e-005
48128	0	-2,71142e-006	3,92778e-005
48640	0	1,09586e-006	4,22156e-005
49152	0	-2,53087e-006	3,51459e-005
49664	0	-3,93805e-006	3,82435e-005
50176	0	-4,78289e-006	4,11579e-005
50688	0	-2,22065e-006	4,47184e-005
51200	0	-2,31676e-007	3,76745e-005
51712	0	-5,04183e-006	3,79308e-005
52224	0	-5,44791e-006	3,78965e-005
52736	0	-5,05482e-007	3,57888e-005
53248	0	-3,39621e-006	3,93409e-005
53760	0	-1,10233e-006	4,17243e-005
54272	0	-3,76662e-006	3,50502e-005
54784	0	-4,54301e-006	3,47762e-005
55296	0	1,1259e-006	3,3704e-005
55808	0	-3,29196e-006	3,59967e-005
56320	0	-2,64665e-007	3,56158e-005
56832	0	-6,78473e-007	3,58172e-005
57344	0	2,94468e-006	4,33509e-005
57856	0	-2,91868e-006	3,40043e-005
58368	0	1,62589e-006	3,52817e-005
58880	0	-3,27142e-006	3,1801e-005
59392	0	-3,69343e-006	3,32742e-005
59904	0	-3,46191e-006	3,18029e-005
60416	0	2,89329e-006	3,50659e-005
60928	0	-5,73936e-006	3,13175e-005
61440	0	2,07424e-006	3,18778e-005
61952	0	1,77133e-006	3,20457e-005
62464	0	-5,16899e-006	2,52831e-005
62976	0	-2,86896e-006	3,25578e-005
