512	0,0457002	0,0448784	0,0453819	0,0433912
1024	0,0243894	0,0241232	0,0242853	0,0229716
1536	0,0163677	0,0162095	0,016196	0,0158642
2048	0,012283	0,0123336	0,0122874	0,0116319
2560	0,00988891	0,00992594	0,00994675	0,00939
3072	0,00836034	0,00836707	0,00839123	0,00787813
3584	0,0072677	0,00727681	0,00725613	0,00680554
4096	0,00638382	0,00637733	0,00643084	0,00605254
4608	0,00573241	0,00575105	0,0057208	0,00536845
5120	0,00518982	0,00518172	0,00520253	0,00495428
5632	0,00473168	0,00475221	0,00472959	0,00453178
6144	0,00440682	0,00438994	0,00440876	0,00415316
6656	0,00409989	0,00408253	0,00408431	0,00389555
7168	0,00382523	0,00385954	0,00383309	0,00365121
7680	0,0036574	0,00367014	0,00367362	0,00347569
8192	0,00343858	0,00343859	0,00341833	0,00328161
8704	0,00324993	0,00327104	0,00324074	0,00309946
9216	0,0030787	0,00309446	0,00310893	0,00298225
9728	0,00297454	0,00294712	0,00296845	0,00281768
10240	0,00284577	0,00284606	0,00284232	0,00266666
10752	0,00271632	0,00269951	0,00276538	0,00257688
11264	0,00265808	0,00263942	0,00265073	0,00253103
11776	0,0025405	0,00253949	0,00253497	0,0024054
12288	0,00245852	0,00244405	0,00245346	0,00234158
12800	0,00236598	0,00236088	0,00236597	0,0022646
13312	0,00230881	0,00230569	0,00231571	0,00220909
13824	0,00225458	0,0022533	0,00224473	0,0021232
14336	0,00215732	0,00217572	0,00216539	0,00206577
14848	0,00210648	0,0020993	0,00211825	0,00201209
15360	0,00205247	0,00206655	0,00205671	0,00197319
15872	0,00199411	0,00198739	0,00200083	0,00191701
16384	0,0019524	0,00195493	0,0019647	0,00188512
16896	0,00193217	0,00194935	0,00193761	0,00182064
17408	0,00189049	0,0018893	0,00188572	0,00179364
17920	0,00184904	0,00183367	0,00185366	0,00173826
18432	0,00180105	0,0017927	0,00179864	0,0017231
18944	0,00177208	0,00175879	0,00175535	0,00167746
19456	0,00174098	0,00173154	0,00173794	0,00165327
19968	0,00168951	0,00169249	0,0016965	0,00160108
20480	0,00170355	0,00170935	0,00169603	0,00162876
20992	0,00166031	0,00167273	0,00166017	0,00160667
21504	0,00164214	0,00163787	0,00164228	0,00157587
22016	0,00160341	0,00160651	0,00160678	0,00154177
22528	0,00159393	0,00159065	0,0015867	0,00153014
23040	0,00155401	0,00155826	0,00155195	0,0014982
23552	0,0015508	0,00153633	0,00153772	0,0014923
24064	0,00150882	0,00150057	0,00150475	0,00146129
24576	0,00148305	0,00149113	0,00148619	0,0014476
25088	0,00145408	0,00146719	0,00145833	0,00141818
25600	0,00145417	0,00145	0,00145058	0,00140093
26112	0,00143087	0,00143484	0,001421	0,00137175
26624	0,00141237	0,00142495	0,00141036	0,00135895
27136	0,001389	0,00138943	0,00138758	0,00133724
27648	0,00138397	0,00137978	0,00136874	0,00133262
28160	0,00134143	0,00134259	0,00134838	0,00130482
28672	0,00134621	0,0013365	0,00134022	0,00129258
29184	0,00132259	0,00132056	0,00132178	0,00127406
29696	0,00130797	0,00131086	0,00130857	0,00126058
30208	0,00128737	0,00128462	0,00129021	0,00123705
30720	0,00127025	0,00127836	0,00127016	0,00122994
31232	0,0012722	0,00127486	0,00128074	0,00123548
31744	0,00125308	0,00125868	0,00125327	0,00121771
32256	0,00124495	0,0012466	0,00124137	0,0012049
32768	0,00123291	0,00123906	0,00123047	0,00119782
33280	0,00126246	0,00125873	0,00125971	0,0012224
33792	0,00121589	0,00121861	0,00121475	0,00117591
34304	0,00121597	0,00120811	0,00120958	0,00117641
34816	0,00120762	0,00121256	0,00121035	0,00117571
35328	0,0012084	0,00119775	0,00120311	0,00116881
35840	0,00119337	0,0011923	0,00119552	0,00115485
36352	0,00118594	0,00118838	0,00119245	0,00115032
