512	0,0295371
1024	0,0150665
1536	0,00986307
2048	0,00740162
2560	0,00591323
3072	0,00489678
3584	0,00424436
4096	0,00377676
4608	0,00330955
5120	0,00294677
5632	0,00274094
6144	0,00250578
6656	0,00228233
7168	0,0021408
7680	0,00202777
8192	0,00189959
8704	0,00181236
9216	0,00173675
9728	0,0016295
10240	0,00157234
10752	0,00151787
11264	0,00144096
11776	0,00139291
12288	0,0013274
12800	0,00128334
13312	0,00123486
13824	0,00120649
14336	0,00116774
14848	0,00115162
15360	0,001114
15872	0,00109898
16384	0,00105216
16896	0,00102624
17408	0,00100899
17920	0,000990899
18432	0,000955665
18944	0,000941882
19456	0,000921967
19968	0,000895953
20480	0,000886139
20992	0,000866925
21504	0,00085207
22016	0,000843833
22528	0,000825575
23040	0,000813787
23552	0,000788797
24064	0,00078322
24576	0,000772086
25088	0,000762826
25600	0,000758566
26112	0,000735069
26624	0,000722601
27136	0,000719667
27648	0,000713092
28160	0,000699919
28672	0,000693409
29184	0,00068378
29696	0,000676086
30208	0,000675123
30720	0,000653453
31232	0,000653936
31744	0,00064647
32256	0,000639237
32768	0,000631148
33280	0,000532144
33792	0,000530215
34304	0,00052377
34816	0,000516152
35328	0,000515216
35840	0,0005081
36352	0,000509423
36864	0,000502748
37376	0,00050014
37888	0,000501125
38400	0,00048773
38912	0,000489232
39424	0,000482204
39936	0,000477061
40448	0,000475929
40960	0,00047678
41472	0,000473466
41984	0,000467763
42496	0,000462753
43008	0,00045931
43520	0,000457655
44032	0,000453476
44544	0,000448926
45056	0,000445209
45568	0,000446252
46080	0,000444638
46592	0,000441724
47104	0,000437488
47616	0,00043714
48128	0,000429533
48640	0,000430555
49152	0,00043445
49664	0,000426034
50176	0,000423756
50688	0,000423389
51200	0,000418635
51712	0,000423541
52224	0,000415306
52736	0,000419589
53248	0,000411824
53760	0,000408565
54272	0,000409406
54784	0,000407905
55296	0,000403753
55808	0,000404563
56320	0,000399254
56832	0,000394979
57344	0,00039507
57856	0,000393825
58368	0,0003923
58880	0,000391857
59392	0,000396512
59904	0,000389562
60416	0,000384788
60928	0,00038671
61440	0,000384887
61952	0,000380845
62464	0,000379715
62976	0,000383732
63488	0,000378071
64000	0,000379768
64512	0,000384194
65024	0,000373196
65536	0,000373987
66048	0,000374723
66560	0,000368412
67072	0,000370239
67584	0,000369669
68096	0,000368936
68608	0,0003683
69120	0,000364583
69632	0,000364371
70144	0,000364203
70656	0,000362277
71168	0,000362669
71680	0,000359332
72192	0,00036171
72704	0,000358716
73216	0,000356409
73728	0,0003551
74240	0,000356044
74752	0,000354555
75264	0,000351435
75776	0,000351602
76288	0,000353359
76800	0,000349999
77312	0,000350058
77824	0,000345051
78336	0,000349681
78848	0,000343578
79360	0,000343375
79872	0,000341917
80384	0,000342063
80896	0,000339567
81408	0,00034209
81920	0,000339737
82432	0,000339531
82944	0,000343043
83456	0,000338382
83968	0,000336813
84480	0,000334526
84992	0,000336799
85504	0,000337381
86016	0,00033651
86528	0,000331265
87040	0,00033466
87552	0,000330504
88064	0,000329325
88576	0,000330397
89088	0,000329396
89600	0,000327183
90112	0,000326541
90624	0,00032584
91136	0,000326578
91648	0,000327179
92160	0,000324106
92672	0,000323467
93184	0,0003256
93696	0,000326225
94208	0,000324136
94720	0,000321509
95232	0,000319096
95744	0,000320886
96256	0,000319149
96768	0,000320307
97280	0,000319597
97792	0,000316592
98304	0,000319071
98816	0,000318497
99328	0,000317631
99840	0,00031707
100352	0,000315098
100864	0,00031344
101376	0,000315395
101888	0,000314855
102400	0,000315046
102912	0,000313853
103424	0,000310896
103936	0,000315836
104448	0,000312386
104960	0,000312613
105472	0,000310645
105984	0,00030937
106496	0,000310135
107008	0,000311226
107520	0,000309827
108032	0,000308084
108544	0,000308896
109056	0,000308452
109568	0,000306686
110080	0,000306955
110592	0,000306284
111104	0,000305087
111616	0,000305864
112128	0,000303594
112640	0,000305213
113152	0,000303807
113664	0,000305071
114176	0,000303598
114688	0,00030307
115200	0,000300953
115712	0,000299799
116224	0,00030164
116736	0,000300899
117248	0,000300472
117760	0,000300774
118272	0,000298471
118784	0,000298931
119296	0,000298691
119808	0,000299517
120320	0,000298415
120832	0,000300166
121344	0,000297483
121856	0,000298542
122368	0,0002956
122880	0,000295789
123392	0,000295284
123904	0,000295833
124416	0,000296116
124928	0,000293526
125440	0,000295942
125952	0,000292833
126464	0,000292843
126976	0,000293436
127488	0,000296045
128000	0,000292338
128512	0,000293387
129024	0,000293555
129536	0,000291204
130048	0,000292997
130560	0,000291644
131072	0,00029012
131072	0,000289736
262144	0,000250064
393216	0,000235769
524288	0,000229311
655360	0,000224808
786432	0,000221851
917504	0,000220169
1048576	0,000218709
1179648	0,000217554
1310720	0,000216709
1441792	0,000215713
1572864	0,00021556
1703936	0,000215026
1835008	0,000214776
1966080	0,000214456
2097152	0,000213976
2228224	0,000213744
2359296	0,000213525
2490368	0,000213224
2621440	0,000213004
2752512	0,000212723
2883584	0,000210524
3014656	0,000212475
3145728	0,000212303
3276800	0,000212304
3407872	0,000212071
3538944	0,000211945
3670016	0,000211776
3801088	0,00021177
3932160	0,000211653
4063232	0,00021148
4194304	0,000211455
4325376	0,000211398
4456448	0,000206304
4587520	0,000211234
4718592	0,000211228
4849664	0,000211106
4980736	0,000211004
5111808	0,000210989
5242880	0,000189763
5373952	0,000210853
5505024	0,000210819
5636096	0,000210793
5767168	0,000210729
5898240	0,000210711
6029312	0,000169036
6160384	0,000170608
6291456	0,000207995
6422528	8,15744e-005
6553600	8,15638e-005
6684672	8,15615e-005
6815744	8,15341e-005
6946816	8,15406e-005
7077888	8,15154e-005
7208960	8,15052e-005
7340032	8,14868e-005
7471104	8,1477e-005
7602176	8,14714e-005
7733248	8,14568e-005
7864320	8,14465e-005
7995392	8,14391e-005
8126464	8,14221e-005
8257536	8,1415e-005
8388608	0,000123797
8519680	0,000119499
8650752	0,000115971
8781824	0,000112184
8912896	0,000118531
9043968	0,000120858
9175040	0,000126432
9306112	0,000126076
9437184	0,000126073
9568256	0,000126142
9699328	0,000125941
9830400	0,00012647
9961472	0,00012441
10092544	0,000124791
10223616	0,000123262
10354688	0,000122955
10485760	0,000123737
10616832	0,000122315
10747904	0,000121733
10878976	0,000121104
11010048	0,000120885
11141120	0,00012205
11272192	0,00012047
11403264	0,00011978
11534336	0,000119772
11665408	0,000117829
11796480	0,000120886
11927552	0,000120757
12058624	0,000119843
12189696	0,000119819
12320768	0,000119828
12451840	0,000119286
12582912	0,000146367
12713984	0,000134983
12845056	0,000134669
12976128	0,000144404
13107200	0,000133601
13238272	0,000132968
13369344	0,00014077
13500416	0,000131763
13631488	0,000130956
13762560	0,000138251
13893632	0,000131325
14024704	0,000132092
14155776	0,000136922
14286848	0,000128411
14417920	0,000129473
14548992	0,000132246
14680064	0,000127051
14811136	0,000126202
14942208	0,000129465
15073280	0,000127237
15204352	0,000125523
15335424	0,000127351
15466496	0,000124807
15597568	0,000124207
15728640	0,000125883
15859712	0,000123239
15990784	0,000122778
16121856	0,00012337
16252928	0,000121656
16384000	0,00012309
16515072	0,000122749
16646144	0,000122126
16777216	0,000122587

