74240	6,22622e-006	3,83268e-006	5,62843e-006	-6,42538e-006
74752	6,02578e-006	3,09148e-006	3,8049e-006	-1,40707e-005
75264	-2,00993e-006	-5,92904e-007	2,36057e-006	-1,81896e-005
75776	9,36961e-007	-6,26856e-007	-5,04344e-006	-1,8105e-005
76288	1,86435e-006	5,86416e-006	2,64191e-006	-1,433e-005
76800	1,00354e-006	-2,31345e-006	3,5125e-006	-1,5855e-005
77312	6,28503e-006	1,11137e-006	2,60563e-006	-1,31847e-005
77824	6,0136e-006	2,5132e-006	2,13096e-006	-1,6714e-005
78336	-7,55284e-007	1,96793e-006	3,03088e-007	-1,77004e-005
78848	1,39007e-006	6,91414e-006	4,73634e-006	-1,01465e-005
79360	-2,01598e-006	-4,10118e-007	1,38167e-006	-1,50094e-005
79872	-3,15274e-006	1,18722e-006	3,33996e-006	-1,4393e-005
80384	-1,99192e-006	-2,59489e-007	-1,65868e-006	-1,49299e-005
80896	1,1356e-006	1,68609e-006	2,74794e-006	-1,73615e-005
81408	3,27451e-007	-1,71026e-006	2,40246e-006	-1,48126e-005
81920	8,32044e-007	-1,91713e-006	1,08499e-006	-1,29483e-005
82432	3,84663e-006	2,55393e-006	1,58156e-006	-8,98568e-006
82944	3,92894e-006	5,50101e-006	6,77543e-007	-1,35399e-005
83456	2,09457e-006	9,26706e-006	7,49154e-006	-1,15383e-005
83968	2,3999e-006	2,36401e-006	4,09418e-006	-1,3021e-005
84480	2,80801e-006	-6,66398e-007	9,82032e-007	-1,18195e-005
84992	1,53392e-006	2,05726e-006	-1,38329e-007	-1,2724e-005
85504	-2,32217e-006	-1,59567e-006	-1,73344e-006	-1,88185e-005
86016	3,09882e-006	5,23456e-006	4,58104e-006	-1,07131e-005
86528	-1,81344e-006	3,76497e-007	-1,43739e-006	-1,48615e-005
87040	1,66911e-006	2,45264e-006	1,12399e-006	-1,1335e-005
87552	1,35313e-006	5,08557e-007	-2,64047e-006	-1,34018e-005
88064	-1,07817e-006	5,72309e-007	-5,71615e-007	-1,59486e-005
88576	1,43671e-006	3,54648e-006	2,40899e-006	-1,30797e-005
89088	4,32493e-006	4,52439e-006	4,69121e-006	-8,21319e-006
89600	4,28046e-007	-2,77979e-006	6,93372e-007	-1,32613e-005
90112	-2,17066e-006	-3,15651e-006	3,15617e-006	-1,55529e-005
90624	4,34903e-006	3,40151e-006	5,81962e-006	-1,27178e-005
91136	4,25972e-006	1,16949e-006	3,34824e-006	-9,71999e-006
91648	3,49328e-006	2,39326e-006	-2,57732e-007	-1,19929e-005
92160	4,69453e-006	-1,57497e-006	-1,80105e-006	-9,03457e-006
92672	3,16497e-006	2,55378e-007	5,14716e-006	-5,11579e-006
93184	1,74933e-006	1,74827e-006	3,78424e-006	-1,11287e-005
93696	4,71308e-006	8,41281e-006	6,89484e-006	-1,30598e-005
94208	-3,74092e-006	-3,77364e-006	-4,3087e-006	-1,08817e-005
94720	-1,34392e-006	2,75325e-006	7,21055e-007	-1,10733e-005
95232	-1,74175e-006	3,75093e-007	1,12063e-006	-7,46676e-006
95744	-4,95324e-007	1,63992e-006	4,45696e-006	-5,97194e-006
96256	6,48993e-007	4,03393e-006	1,51025e-006	2,21734e-006
96768	4,53082e-006	3,52156e-006	6,64379e-006	-4,44062e-006
97280	-4,53874e-006	-2,59014e-006	-2,71044e-006	-7,79778e-006
97792	2,18134e-006	3,60608e-006	1,21324e-006	-5,75598e-006
98304	2,10914e-006	2,89331e-006	3,76767e-006	-3,43674e-006
98816	4,88758e-006	3,44757e-006	8,5152e-006	-4,79748e-006
99328	3,0118e-006	8,65097e-006	2,08693e-006	-1,29473e-005
99840	4,9277e-006	3,23661e-006	7,43759e-007	-7,27039e-006
100352	1,35821e-006	3,60236e-006	2,98198e-006	-8,3258e-006
100864	7,93997e-007	2,05598e-006	3,93565e-006	-7,93128e-006
101376	2,42701e-006	6,44061e-007	-7,89536e-007	-6,80848e-006
101888	6,11022e-007	-6,40076e-007	5,54039e-007	-1,09631e-005
102400	-1,6778e-006	-1,65038e-006	-8,74698e-008	-1,3485e-005
102912	-2,10158e-006	-3,30999e-006	-4,60653e-006	-1,45681e-005
103424	4,52685e-006	2,35018e-006	3,06462e-006	-4,72691e-006
103936	-2,4239e-006	-2,00175e-007	7,96588e-007	-9,97805e-006
104448	-5,51489e-008	1,4758e-006	8,51777e-007	-9,81424e-006
104960	4,88409e-006	3,80975e-006	2,2862e-006	-8,49722e-006
105472	-5,39429e-006	-3,53953e-006	-5,02994e-006	-1,25853e-005
105984	4,21264e-007	-6,98411e-007	5,86328e-007	-7,24002e-006
106496	4,14546e-006	1,92039e-006	2,89333e-006	-1,10451e-005
107008	5,06554e-006	7,58662e-006	3,34927e-006	-7,83673e-006
107520	-1,95588e-006	-7,35784e-006	-7,22032e-006	-9,6446e-006
108032	-8,29098e-008	2,27585e-006	-2,75212e-007	-8,5301e-006
108544	2,0454e-006	1,28227e-006	4,50352e-006	-1,20933e-005
109056	3,74908e-006	2,60784e-006	6,71042e-006	-8,28868e-006
109568	1,67694e-006	-2,38029e-006	3,43507e-006	-1,00863e-005
110080	-9,15902e-007	1,39918e-006	7,53167e-007	-4,65679e-006
110592	-6,42475e-007	-1,09779e-006	-2,65123e-006	-1,39049e-005
111104	3,14703e-006	3,75942e-006	4,13298e-006	-8,61356e-006
111616	5,58247e-007	3,98162e-007	1,05949e-007	-1,18388e-005
112128	-1,37424e-006	-1,66471e-006	1,82311e-006	-1,03852e-005
112640	3,52473e-006	6,30726e-007	1,18342e-006	-8,52346e-006
113152	2,12102e-006	4,19862e-007	2,69725e-006	-5,13187e-006
113664	1,32835e-006	2,00656e-006	3,63602e-007	-1,03763e-005
114176	1,81694e-006	1,47996e-006	2,70012e-006	-1,21185e-005
114688	-2,4549e-006	-4,26326e-006	-2,29917e-006	-9,53362e-006
115200	3,03302e-006	1,92715e-006	8,20822e-007	-5,06798e-006
115712	7,42816e-007	-1,3568e-006	1,35627e-006	-1,00373e-005
116224	-5,61518e-007	-5,36179e-007	-1,53082e-007	-1,15501e-005
116736	-5,82256e-007	8,3721e-007	1,19392e-006	-8,80659e-006
117248	2,42642e-006	8,59062e-007	-2,53125e-007	-8,66883e-006
117760	-2,03796e-006	-2,52283e-007	-2,91881e-006	-8,9337e-006
118272	-1,10114e-006	-2,88044e-006	4,15955e-006	-1,23502e-005
118784	-4,49411e-007	1,39583e-006	5,47875e-007	-7,7084e-006
119296	6,23399e-006	8,66819e-006	5,63731e-006	-3,62699e-006
119808	2,34993e-006	2,89388e-006	3,88277e-006	-7,24566e-006
120320	-1,37966e-006	1,40363e-006	1,03395e-006	-6,60058e-006
120832	1,12832e-006	1,66817e-006	-1,10344e-006	-9,44064e-006
121344	2,22235e-006	2,4414e-007	3,22286e-006	-6,10432e-006
121856	1,04559e-006	3,25659e-006	-1,77643e-006	-5,0823e-006
122368	-8,95192e-007	1,18754e-006	-6,049e-007	-8,42614e-006
122880	2,91783e-006	-2,50755e-006	-3,27981e-006	-1,0851e-005
123392	-2,13705e-006	1,68179e-007	1,68142e-006	-7,75571e-006
123904	-8,85695e-007	-1,86609e-006	-3,94542e-006	-1,13821e-005
124416	1,45271e-006	4,43073e-006	1,42904e-006	-7,28746e-006
124928	5,81133e-006	5,88168e-006	1,35246e-006	-3,93684e-006
125440	4,00811e-007	-1,13419e-006	2,55047e-006	-1,0629e-005
125952	1,22226e-006	3,41006e-006	2,16297e-006	-8,37615e-006
126464	1,99084e-006	1,42834e-006	-1,42979e-006	-6,32666e-006
126976	1,77396e-006	2,1936e-006	2,45088e-006	-8,21342e-006
127488	1,13919e-006	1,37151e-006	-6,83419e-008	-1,17826e-005
128000	-3,28743e-006	3,93391e-007	1,68967e-006	-8,77297e-006
128512	-2,0731e-007	3,04423e-006	1,49985e-006	-8,69183e-006
129024	5,99405e-006	1,19339e-006	1,60601e-007	-5,37412e-006
129536	6,12927e-006	2,51659e-006	3,68194e-006	-4,80347e-006
130048	-5,99179e-006	-2,848e-006	-2,46045e-006	-7,67715e-006
130560	-2,26942e-006	6,37302e-007	-2,04058e-006	-1,37518e-005
131072	6,84953e-006	5,62938e-006	2,12563e-006	-7,43696e-006
131072	2,73436e-006	2,55322e-006	4,31726e-006	-7,32439e-006
262144	1,98919e-006	1,94367e-006	1,5035e-006	-3,60585e-006
393216	-1,42803e-007	2,03478e-006	6,85919e-007	-1,74056e-006
524288	-1,51491e-006	-4,80912e-007	-1,0964e-006	-2,72959e-006
655360	4,24962e-007	3,43286e-007	4,98258e-008	-2,51364e-006
786432	1,24735e-006	1,46575e-006	5,87897e-007	7,45058e-009
917504	-1,23706e-006	3,81244e-007	1,17526e-006	-1,15963e-006
1048576	-8,75443e-008	-5,5111e-007	-6,77537e-008	-1,78861e-006
1179648	-1,784e-007	4,06781e-007	-3,74392e-007	-5,25162e-007
1310720	-1,24145e-007	3,19444e-008	1,15484e-008	-2,23517e-008
1441792	7,00947e-007	1,03191e-006	2,83884e-007	2,468e-007
1572864	-1,28134e-007	1,07102e-007	2,23983e-007	-3,33724e-007
1703936	-7,64401e-008	7,27005e-007	-5,40669e-007	-2,07757e-008
1835008	2,68088e-007	1,0655e-006	9,15357e-007	-1,0983e-007
1966080	7,83304e-007	8,45455e-007	1,98608e-006	5,51591e-007
2097152	1,81946e-006	1,13284e-006	1,41258e-006	2,40316e-006
2228224	3,00653e-007	-1,20853e-007	2,54087e-007	-9,93119e-007
2359296	2,71429e-007	-2,34797e-007	-3,83084e-007	-1,18682e-006
2490368	3,54491e-007	3,99782e-007	4,43898e-007	2,59241e-006
2621440	9,37097e-007	2,84892e-007	2,41864e-007	4,5551e-007
2752512	1,06302e-005	1,09542e-005	1,13139e-005	7,38672e-006
2883584	4,49067e-007	5,88681e-007	7,49207e-007	1,14087e-006
3014656	-3,01668e-007	2,48866e-007	2,02785e-007	-8,50014e-007
3145728	4,58754e-007	-3,8518e-007	-8,13588e-007	-4,40671e-007
3276800	-1,06841e-007	-8,94815e-008	2,77236e-007	-1,5785e-005
3407872	6,29431e-007	2,54466e-007	1,27799e-006	7,49571e-007
3538944	8,791e-007	6,62136e-007	6,79038e-007	6,20054e-007
3670016	1,62687e-005	1,65573e-005	1,64538e-005	1,62116e-005
3801088	1,52401e-005	1,62847e-005	-2,42786e-008	1,56235e-005
3932160	-1,8465e-007	1,08344e-007	-1,92908e-007	-9,94032e-008
4063232	3,29628e-007	-5,30914e-007	4,46194e-007	2,91174e-007
4194304	1,67339e-005	1,70947e-005	1,73068e-005	1,7533e-005
4325376	1,71131e-005	4,80337e-007	1,66925e-005	1,70548e-005
4456448	-2,19354e-007	-1,63935e-005	3,44808e-007	-1,61125e-005
4587520	-1,62494e-005	-1,07182e-007	1,82007e-008	-2,76842e-007
4718592	9,77164e-007	1,84712e-007	1,84505e-007	4,39584e-007
4849664	1,12363e-007	7,5714e-008	-4,34449e-007	-6,97737e-008
4980736	1,72291e-005	1,71168e-005	1,66288e-005	1,70638e-005
5111808	-2,14347e-007	-2,1855e-007	-1,58731e-005	-2,12819e-007
5242880	-5,34765e-007	6,8713e-007	-1,4212e-007	-6,20726e-007
5373952	-1,53889e-005	-1,53591e-005	-1,54674e-005	7,92942e-007
5505024	-1,36328e-007	-2,22985e-007	1,31982e-007	1,73246e-005
5636096	5,8669e-007	1,649e-005	5,33063e-007	3,92802e-007
5767168	1,51636e-007	1,70601e-007	1,77205e-007	3,60252e-007
5898240	3,98109e-007	9,49949e-007	1,68687e-005	2,3072e-007
6029312	-3,86377e-007	-3,42646e-007	7,22382e-008	-3,42565e-008
6160384	1,63081e-005	1,16673e-007	1,65377e-005	1,69628e-005
6291456	-4,88168e-008	1,68576e-005	4,15913e-007	1,49477e-006
6422528	1,58902e-005	4,89305e-007	1,72133e-005	1,09516e-006
6553600	8,02353e-007	1,01484e-006	1,24522e-006	1,87837e-006
6684672	-1,0051e-007	-4,92323e-008	3,96561e-007	7,09558e-007
6815744	-1,70203e-006	1,55213e-005	-2,09376e-006	1,5103e-005
6946816	5,02985e-007	1,68427e-005	1,66534e-005	1,03767e-006
7077888	-1,4895e-005	-3,56179e-007	-9,88168e-007	-1,60037e-005
7208960	-1,66365e-006	-1,86251e-006	1,92732e-005	1,42918e-005
7340032	1,66169e-005	1,02825e-006	6,40683e-007	1,77122e-005
7471104	6,00817e-007	6,45652e-007	3,43518e-006	3,89953e-006
7602176	5,97331e-009	4,24876e-007	-2,21719e-007	1,74345e-005
7733248	-1,49406e-005	4,85045e-007	-1,57633e-005	-1,49278e-005
7864320	-0,00010838	-1,6007e-005	-1,55937e-005	-1,54538e-005
7995392	-1,59423e-005	-1,22918e-005	-1,60255e-005	1,35185e-006
8126464	7,15796e-007	1,67279e-005	-9,85634e-005	-8,9296e-005
8257536	3,05149e-007	0,000890831	0,000890272	0,000874247
8388608	5,2416e-006	4,905e-005	-0,00014811	4,90553e-005
8519680	3,84645e-006	-8,70858e-007	-3,99248e-006	-4,94564e-006
8650752	3,66151e-007	1,77596e-005	-9,03919e-007	9,82332e-006
8781824	5,61884e-006	-9,21064e-007	-9,54119e-007	-3,67052e-007
8912896	-8,2157e-006	-1,09936e-005	-1,1322e-005	-1,25247e-005
9043968	-1,04538e-006	-6,74587e-006	-6,79732e-006	-6,88189e-006
9175040	-1,23049e-005	-9,94581e-006	-1,1544e-005	-7,32029e-006
9306112	3,90368e-007	-1,36712e-006	4,4874e-008	1,43105e-005
9437184	-4,05477e-006	-1,31416e-005	-1,3262e-006	-1,38094e-005
9568256	1,0028e-005	3,30045e-007	1,21952e-007	7,67452e-006
9699328	-4,529e-006	-1,31554e-005	-1,33989e-005	-3,69806e-006
9830400	-1,60132e-005	-1,6887e-005	-5,35878e-006	-1,7469e-005
9961472	1,37928e-005	-9,01851e-007	-6,82905e-007	4,42599e-007
10092544	-9,49143e-006	2,29739e-006	-1,01117e-005	-1,12494e-006
10223616	-6,2417e-006	-1,31467e-005	-1,29937e-005	-3,00406e-006
10354688	-5,2233e-006	-7,06461e-006	-1,08512e-005	-8,32791e-006
10485760	-5,20034e-006	9,79928e-006	-7,18881e-006	2,12456e-006
10616832	-2,39456e-006	1,80385e-005	-1,77469e-006	9,3262e-006
10747904	-5,78669e-007	-2,3967e-006	1,83615e-005	7,9868e-006
10878976	1,45251e-005	-5,21563e-007	-4,3675e-006	1,73989e-007
11010048	-1,01926e-005	-8,31904e-006	-1,16205e-005	-3,0909e-006
11141120	-1,49442e-005	-6,47736e-006	-8,87978e-006	-1,12459e-005
11272192	-1,00075e-005	-1,41175e-005	-5,2816e-006	-9,43859e-006
11403264	1,24345e-005	3,84964e-006	8,72414e-006	1,13514e-007
11534336	-9,87248e-006	-1,2883e-005	-4,49681e-007	-2,03456e-006
11665408	-1,20051e-005	-1,50419e-005	3,21658e-006	-1,2409e-005
11796480	1,542e-005	3,8932e-006	2,30691e-005	3,59331e-006
11927552	1,00399e-005	1,70683e-005	5,07481e-006	4,06875e-006
12058624	1,80142e-005	1,86136e-005	4,68496e-006	1,24647e-005
12189696	3,38026e-006	-4,38342e-007	1,10963e-005	9,73442e-006
12320768	1,58938e-005	3,12655e-006	1,55558e-005	7,44047e-006
12451840	-1,26533e-005	-1,48411e-005	-1,28793e-005	-1,32446e-005
12582912	-6,52378e-006	-2,85982e-006	-6,87838e-006	-7,81067e-006
12713984	-7,03801e-006	8,44387e-006	2,89678e-006	1,32734e-006
12845056	-9,66276e-007	-1,21332e-006	3,2789e-006	-1,44167e-006
12976128	3,89402e-006	2,51828e-006	-7,47165e-007	5,06184e-006
13107200	2,36642e-006	1,8166e-006	8,74249e-006	4,75347e-008
13238272	6,35807e-007	3,21813e-007	7,75399e-006	-5,55474e-008
13369344	-6,6072e-006	3,71585e-006	4,86382e-006	-7,33837e-006
13500416	-4,19676e-006	2,24199e-006	-4,00563e-006	-6,99241e-006
13631488	5,45417e-006	-6,59278e-006	4,503e-006	-8,70077e-006
13762560	4,106e-006	-7,39488e-007	-3,65254e-006	-4,55922e-006
13893632	-5,42979e-009	-9,12881e-006	-4,23513e-006	-4,40756e-006
14024704	-8,8922e-006	-1,23928e-005	-8,31556e-006	-1,33738e-005
14155776	7,57717e-007	1,26911e-005	9,09995e-006	8,12281e-006
14286848	5,54424e-006	4,34116e-007	8,24034e-006	7,54528e-006
14417920	9,78305e-006	8,31691e-006	1,13905e-005	1,08496e-005
14548992	5,6658e-006	-3,76053e-006	-3,03615e-006	-1,2348e-006
14680064	4,13213e-006	4,49664e-006	-5,43445e-006	3,06668e-006
14811136	-2,51986e-006	-5,79667e-006	-9,08003e-006	-1,02922e-005
14942208	-5,33452e-007	6,73395e-007	5,02094e-006	-2,8553e-006
15073280	4,5569e-006	1,05677e-006	5,39605e-006	-5,30227e-006
15204352	-1,18866e-006	-4,73398e-006	3,51003e-006	-5,92379e-006
15335424	-3,51203e-006	-3,98194e-006	2,89516e-006	9,48862e-006
15466496	9,25651e-006	-2,78814e-006	-7,42311e-007	1,40726e-005
15597568	7,73616e-006	-1,106e-007	-3,58332e-007	-8,34825e-007
15728640	2,10873e-006	1,07541e-006	3,74458e-006	-2,98903e-006
15859712	3,95546e-006	6,57052e-007	-4,23081e-006	-5,93254e-006
15990784	1,10995e-007	-7,32462e-007	-7,05317e-007	-7,96482e-006
16121856	-1,14478e-006	-5,91397e-007	-4,68466e-006	-5,17685e-006
