45056	0	0,172788	-0,251991	0,151446	1,79839	0,149509
45568	0	0,156108	-0,139116	0,150335	2,00603	0,159397
46080	0	0,167835	0,14514	0,153446	1,9585	0,157835
46592	0	0,155764	-0,0978413	0,148011	1,7867	0,146077
47104	0	0,151974	-0,145159	0,156434	1,73046	0,150537
47616	0	0,158044	-5,91278e-005	0,15189	2,06522	0,164066
48128	0	0,157484	-0,130495	0,153602	1,89036	0,156854
48640	0	0,168755	0,0533028	0,152098	2,05337	0,151811
49152	0	0,168385	-0,124397	0,153252	1,72749	0,152115
49664	0	0,169826	-0,19558	0,151294	1,89932	0,154242
50176	0	0,151203	-0,239986	0,150506	2,06514	0,152726
50688	0	0,152749	-0,11256	0,150843	2,26669	0,168627
51200	0	0,171208	-0,0118618	0,15006	1,92893	0,149471
51712	0	0,158076	-0,260723	0,152504	1,96148	0,159452
52224	0	0,151889	-0,284512	0,150363	1,9791	0,158998
52736	0	0,161619	-0,0266571	0,148698	1,88736	0,153694
53248	0	0,165742	-0,180841	0,147248	2,09482	0,152146
53760	0	0,160347	-0,0592613	0,154509	2,2431	0,171457
54272	0	0,155492	-0,204422	0,150748	1,90224	0,151999
54784	0	0,160052	-0,248884	0,149245	1,90518	0,152427
55296	0	0,158564	0,0622578	0,152888	1,8637	0,150691
55808	0	0,154265	-0,183718	0,14911	2,0089	0,154931
56320	0	0,159136	-0,0149059	0,152892	2,00588	0,156274
56832	0	0,167018	-0,038559	0,151342	2,03556	0,153804
57344	0	0,148572	0,168859	0,149769	2,48591	0,168041
57856	0	0,160003	-0,168863	0,151706	1,96735	0,181689
58368	0	0,156562	0,0949001	0,15359	2,05932	0,154896
58880	0	0,151316	-0,192621	0,146618	1,87244	0,148018
59392	0	0,159924	-0,21936	0,151358	1,97622	0,154002
59904	0	0,153104	-0,207382	0,153855	1,90512	0,152002
60416	0	0,150786	0,174801	0,154895	2,11854	0,155572
60928	0	0,161778	-0,349688	0,14266	1,90812	0,15176
61440	0	0,157652	0,127441	0,155112	1,95857	0,153333
61952	0	0,169491	0,109737	0,153024	1,98529	0,154245
62464	0	0,156329	-0,322876	0,154102	1,57928	0,163099
62976	0	0,16939	-0,180676	0,153874	2,05036	0,176053
63488	0	0,172308	-0,186584	0,151599	1,94097	0,154901
64000	0	0,147599	0,263845	0,152861	2,14805	0,157956
64512	0	0,162123	-0,186806	0,153309	2,11562	0,155128
65024	0	0,157981	-0,097826	0,152565	1,74524	0,156436
65536	0	0,15325	-0,0593243	0,154326	2,0592	0,169925
66048	0	0,180717	-0,296242	0,147397	1,78952	0,148017
66560	0	0,150186	-0,0355644	0,155002	2,08306	0,155302
67072	0	0,15294	-0,0770798	0,150141	1,92888	0,149884
67584	0	0,156412	-0,16876	0,154917	1,79559	0,149544
68096	0	0,156829	-0,0947685	0,149205	1,84586	0,151314
68608	0	0,169369	-0,109564	0,152966	2,11553	0,150516
69120	0	0,161792	-0,16008	0,154295	1,91698	0,152851
69632	0	0,151388	0,0414619	0,161417	1,84584	0,151359
70144	0	0,171996	-0,151144	0,154497	1,98212	0,155039
70656	0	0,159337	-0,0859222	0,151619	2,2873	0,175347
71168	0	0,163975	-0,180698	0,152766	2,08585	0,16704
71680	0	0,172403	-0,171984	0,150866	1,8577	0,153244
72192	0	0,154508	-0,106697	0,150711	2,071	0,155316
72704	0	0,155603	0,0295238	0,150672	2,08881	0,166892
73216	0	0,151556	-0,156919	0,148918	2,1274	0,175197
73728	0	0,168738	0,0295715	0,150726	2,08296	0,151696
74240	0	0,153869	-0,0206203	0,151481	2,24295	0,155855
74752	0	0,166184	-0,314001	0,155675	1,78671	0,155311
75264	0	0,182374	-0,290356	0,15397	1,86665	0,153681
75776	0	0,163885	-0,151226	0,154728	1,87257	0,152253
76288	0	0,170639	-0,266615	0,14887	2,01172	0,156928
76800	0	0,160344	-0,0949783	0,153203	2,22508	0,164416
77312	0	0,157632	-0,343739	0,144784	1,85176	0,155914
77824	0	0,15439	-0,154219	0,153231	1,92292	0,150607
78336	0	0,171715	0,0118999	0,152429	2,12164	0,168895
78848	0	0,153151	-0,0919361	0,15226	1,94364	0,151534
79360	0	0,156122	0,160061	0,151494	2,34376	0,154515
79872	0	0,156842	-0,0089035	0,153516	1,87257	0,155338
80384	0	0,152671	-0,118488	0,152707	2,09488	0,161858
80896	0	0,157718	-0,127415	0,154905	1,86662	0,157158
81408	0	0,150519	-0,127359	0,150596	1,92283	0,154195
81920	0	0,160519	0,171677	0,150708	2,06496	0,150464
82432	0	0,151766	-0,023592	0,155055	2,07708	0,150483
82944	0	0,178478	-0,17178	0,148836	1,88137	0,15697
83456	0	0,152073	0,0355682	0,158873	2,17484	0,157445
83968	0	0,146751	0,121435	0,150011	2,10964	0,151045
84480	0	0,153428	-0,204376	0,151003	1,90532	0,16413
84992	0	0,163206	-0,00881958	0,150525	1,91112	0,150598
85504	0	0,154543	-0,0473747	0,152675	1,89334	0,153061
86016	0	0,16801	-0,0266037	0,153946	2,1453	0,162112
86528	0	0,155297	-0,0325966	0,152633	1,8608	0,150794
87040	0	0,155633	0,154118	0,155551	2,0534	0,160114
87552	0	0,160147	0,0385132	0,15499	2,10664	0,150088
88064	0	0,15959	-0,124485	0,151329	2,20738	0,1627
88576	0	0,183188	-0,231037	0,155173	1,89626	0,178987
89088	0	0,160248	-0,266548	0,142107	1,93494	0,152834
89600	0	0,160154	0,0385132	0,150819	2,02676	0,176485
90112	0	0,148618	-0,21336	0,150028	2,06218	0,15952
90624	0	0,163087	-0,124424	0,153551	1,77784	0,149571
91136	0	0,184572	-0,402958	0,160894	1,82528	0,156377
91648	0	0,17146	-0,106613	0,153831	1,94678	0,163919
92160	0	0,166048	-0,0622673	0,151148	2,05622	0,15137
92672	0	0,152264	0,0858765	0,154592	2,13043	0,162672
93184	0	0,153036	-0,177799	0,151661	1,7304	0,148332
93696	0	0,16247	-0,08004	0,153124	2,06213	0,155094
94208	0	0,161938	-0,0948448	0,150566	1,94065	0,153406
94720	0	0,151004	-0,0533791	0,150971	2,04142	0,151682
95232	0	0,172269	-0,0325584	0,155081	1,66522	0,152816
95744	0	0,151776	-0,0118446	0,151483	1,73331	0,152143
96256	0	0,173955	-0,216412	0,154049	3,44878	0,177471
96768	0	0,187263	-0,293419	0,152909	1,80444	0,153006
97280	0	0,152849	0,207558	0,153852	2,1658	0,162703
97792	0	0,151524	-0,0562172	0,161316	2,0148	0,165774
98304	0	0,172402	0,106686	0,148374	2,0148	0,156635
98816	0	0,159566	0,00893784	0,14978	1,99996	0,1599
99328	0	0,173681	-0,130466	0,152908	1,83712	0,153911
99840	0	0,168693	-0,050396	0,153502	2,30522	0,178001
100352	0	0,164782	0,091938	0,150305	1,96455	0,153195
100864	0	0,164722	-0,109657	0,151313	1,95245	0,165019
101376	0	0,156561	0,109596	0,155303	2,40885	0,170738
101888	0	0,154036	0,171761	0,151665	1,89628	0,15296
102400	0	0,149411	-0,245762	0,151135	1,86686	0,171971
102912	0	0,155782	0,011898	0,153444	2,89784	0,183906
103424	0	0,174899	-0,038517	0,154042	1,94373	0,155027
103936	0	0,166304	-0,462254	0,147673	1,49323	0,145908
104448	0	0,163692	-0,133308	0,153164	1,92294	0,153864
104960	0	0,159737	-0,071106	0,150906	2,1332	0,155807
105472	0	0,154129	0,127483	0,150324	1,98226	0,151889
105984	0	0,175652	-0,198505	0,158333	1,85469	0,164652
106496	0	0,168295	-0,0594177	0,156889	1,81608	0,152617
107008	0	0,156514	0,0653267	0,160271	1,94655	0,159529
107520	0	0,158622	-0,029747	0,159008	2,04144	0,149681
108032	0	0,157873	-0,145302	0,152564	1,86959	0,180026
108544	0	0,165662	-0,0207062	0,150504	1,93485	0,15374
109056	0	0,15464	-0,0680389	0,154123	1,95565	0,155552
109568	0	0,156348	-0,068264	0,149467	2,13926	0,168018
110080	0	0,171611	-0,065258	0,163545	2,9273	0,162647
110592	0	0,186341	-0,163101	0,156103	1,78064	0,1592
111104	0	0,156216	0,0827599	0,153437	2,24599	0,161189
111616	0	0,152965	-0,25486	0,155213	1,6683	0,154225
112128	0	0,161029	-0,269573	0,150163	2,56013	0,18933
112640	0	0,164761	-0,30518	0,152655	1,83707	0,161641
113152	0	0,155932	0,275463	0,159295	2,81175	0,179593
113664	0	0,149629	0,0681419	0,149122	2,8859	0,240784
114176	0	0,15277	-0,278522	0,147718	2,02367	0,164806
114688	0	0,150572	0,0296631	0,151522	3,43993	0,227602
115200	0	0,168425	-0,0888863	0,1512	2,06507	0,155488
115712	0	0,158332	0,136135	0,152732	3,58507	0,225347
116224	0	0,153033	-0,0417595	0,156765	2,2044	0,172723
116736	0	0,163713	-0,290421	0,153203	1,96441	0,151641
117248	0	0,16304	-0,124283	0,152244	2,3644	0,161873
117760	0	0,154302	0,00596237	0,15005	5,03402	0,165793
118272	0	0,173259	0,106724	0,151352	2,24897	0,159148
118784	0	0,171721	-0,0858765	0,154875	2,0534	0,161003
119296	0	0,159829	0,14518	0,151961	6,02361	0,19437
119808	0	0,146902	-0,0592041	0,151974	3,12304	0,19129
120320	0	0,166184	-0,0621109	0,16209	2,20458	0,157257
120832	0	0,173051	-0,109612	0,153271	1,97631	0,154723
121344	0	0,171142	-0,219242	0,157715	2,75276	0,178547
121856	0	0,148165	0,160076	0,151778	2,7231	0,182944
122368	0	0,15266	-0,0327606	0,154149	2,91239	0,153901
122880	0	0,156148	-0,139278	0,152289	4,93327	0,176032
123392	0	0,166777	-0,0296173	0,1503	5,72734	0,165474
123904	0	0,158644	-0,154041	0,154472	4,76735	0,203707
124416	0	0,158548	-0,10947	0,154633	3,58232	0,181966
124928	0	0,161318	0,260704	0,148753	3,41334	0,180479
125440	0	0,161568	-0,216152	0,156214	5,29176	0,191415
125952	0	0,153773	0,065258	0,152965	6,46514	0,17537
126464	0	0,182636	-0,0503426	0,153228	3,9615	0,202767
126976	0	0,162969	-0,171799	0,15204	3,93777	0,153113
127488	0	0,152355	-0,21331	0,151736	2,16304	0,184139
128000	0	0,151653	-0,195599	0,15005	5,15556	0,165056
128512	0	0,160127	4,19617e-005	0,160412	5,01341	0,184667
129024	0	0,169278	0,0206451	0,15207	4,15099	0,185442
129536	0	0,156168	-0,231174	0,151173	4,18356	0,160355
130048	0	0,180113	-0,219341	0,157759	2,86512	0,177461
130560	0	0,17508	-0,24889	0,152903	5,01341	0,175472
131072	0	0,162012	-0,325912	0,149711	5,28011	0,187909
131072	0	0,150376	-0,0118408	0,148167	5,53183	0,177249
262144	0	0,157124	0,0563354	0,156043	37,2831	0,200332
393216	0	0,157982	-0,118423	0,15245	72,7942	0,185116
524288	0	0,178488	0,106468	0,220091	108,19	0,172089
655360	0	0,157868	0,00878906	0,15822	143,197	0,20982
786432	0	0,159049	0,139221	0,211261	178,539	0,259842
917504	0	0,148216	0,269623	0,152889	214,276	0,187941
1048576	0	0,185531	-0,130356	0,157803	249,09	0,202814
1179648	0	0,156585	-0,079834	0,156439	284,071	0,227895
1310720	0	0,170809	0,12149	0,154192	319,39	0,187966
1441792	0	0,187391	-0,0652771	0,195792	355,206	0,261379
1572864	0	0,159512	-0,0858765	0,165744	390,679	0,221071
1703936	0	0,153615	-0,234039	0,156327	424,913	0,263331
1835008	0	0,156434	0,240051	0,168019	460,773	0,186351
1966080	0	0,182702	-0,0710449	0,161803	495,547	0,197519
2097152	0	0,149097	0,402954	0,157282	532,492	0,241481
2228224	0	0,218387	-0,124298	0,158253	566,442	0,176085
2359296	0	0,169753	0,0474243	0,166783	601,671	0,207108
2490368	0	0,17216	-0,0476074	0,164576	636,951	0,186705
2621440	0	0,155446	-0,165955	0,15877	673,117	0,245867
2752512	0	0,194804	-6,10352e-005	0,185092	707,561	0,1964
2883584	0	0,201186	-0,231079	0,156206	743,31	0,238526
3014656	0	0,232066	-0,240112	0,18111	777,725	0,205457
3145728	0	0,201593	0,0976563	0,154332	814,124	0,264502
3276800	0	0,15895	0,171631	0,22586	848,4	0,236977
3407872	0	0,162463	-0,0120239	0,154271	883,879	0,232179
3538944	0	0,219399	-0,462158	0,164562	899,929	18,3715
3670016	0	0,187543	0,204346	0,179369	935,049	19,0377
3801088	0	0,183207	0,216125	0,158006	989,321	0,265096
3932160	0	0,152058	0,020752	0,169925	1025,5	0,190864
4063232	0	0,198765	-0,225342	0,158884	1060,87	0,279024
4194304	0	0,245518	-0,216309	0,159459	1095,49	0,21389
4325376	0	0,217536	-0,254761	0,156737	1130,88	0,241856
4456448	0	0,17462	0,020813	0,165034	1165,92	0,216612
4587520	0	0,19114	-0,249023	0,188349	1200,78	0,205729
4718592	0	0,154807	0,224976	0,171276	1237,09	0,308555
4849664	0	0,183793	0,121582	0,154722	1271,57	0,267145
4980736	0	0,155842	0,00012207	0,157476	1307,51	0,207927
5111808	0	0,155116	0,10083	0,171349	1315,83	26,8045
5242880	0	0,206694	-0,423828	0,156677	1377,23	0,220974
5373952	0	0,224284	-0,103516	0,183828	1384,97	28,2635
5505024	0	0,161024	0,0919189	0,184953	1448,83	0,285202
5636096	0	0,201392	-0,248779	0,158721	1485,44	0,307134
5767168	0	0,170122	-0,281616	0,175383	1518,96	0,24591
5898240	0	0,157546	-0,174805	0,164856	1553,67	0,244682
6029312	0	0,158496	-0,0090332	0,162601	1588,57	0,215265
6160384	0	0,186172	-0,296387	0,15902	1623,85	0,27286
6291456	0	0,154753	0	0,160563	1660,66	0,229091
6422528	0	0,151873	0,0535889	0,152866	1694,7	0,198346
6553600	0	0,225312	-0,32312	0,15553	1729,54	0,209489
6684672	0	0,19249	0,106689	0,19306	1764,93	0,231988
6815744	0	0,155446	0,388062	0,228684	1800,68	0,217352
6946816	0	0,154097	0,165649	0,195518	1836,61	0,290978
7077888	0	0,153734	0,0355225	0,153959	1871,18	0,26741
7208960	0	0,213761	-0,10376	0,15599	1867,91	38,0718
7340032	0	0,182927	-0,165771	0,15536	1941,05	0,228858
7471104	0	0,183217	0,0622559	0,166617	1976,79	0,257158
7602176	0	0,18725	-0,343506	0,154256	1972,09	40,2024
7733248	0	0,157395	-0,0856934	0,155495	2046,86	0,254305
7864320	0	0,214038	-0,121704	0,206419	2041,04	41,6566
7995392	0	0,184626	-0,0150146	0,158946	2075,04	42,3475
8126464	0	1,55301	1,33606	0,158126	2161,96	8,07085
8257536	0	0,245704	-0,305298	0,156385	2142,34	48,8199
8388608	0	24,9147	692,047	5,96952	3084,74	44,9639
8519680	0	14,2326	325,944	29,2814	3237,7	4,85192
8650752	0	14,0627	441,875	32,6228	3293,91	8,48449
8781824	0	31,1668	124,513	7,16998	2564,47	6,37282
8912896	0	35,9026	-68,5156	34,2884	1929,77	75,2065
9043968	0	37,0132	193,538	6,00724	894,469	54,7618
9175040	0	11,0665	-350,302	38,48	1939,47	80,1369
9306112	0	18,2641	699,581	39,3492	87,7605	23,9411
9437184	0	14,1977	664,836	32,4224	39,9347	17,3108
9568256	0	11,563	678,493	33,0588	168,817	28,0686
9699328	0	33,5683	-225,23	32,7386	-804,857	13,5656
9830400	0	23,1343	727,286	40,204	8,67725	26,9822
9961472	0	39,02	164,547	5,84467	-863,053	18,0085
10092544	0	3,24184	-89,8225	5,35377	-1001,37	27,6313
10223616	0	15,2372	524,434	34,5294	170,398	28,5056
10354688	0	5,1744	815,58	42,5892	27,5494	20,274
10485760	0	30,9241	2,22998	3,18912	-1027,2	28,4241
10616832	0	6,31108	-795,56	32,5528	-1079,14	29,0437
10747904	0	4,42682	-80,998	5,41126	-1103,44	28,6622
10878976	0	15,6335	692,63	40,3775	105,459	28,9927
11010048	0	12,2712	1219,96	4,4345	89,7542	25,4737
11141120	0	38,3503	-88,0674	44,3505	-980,628	26,3755
11272192	0	3,17035	-624,85	36,6508	-1310,41	25,5062
11403264	0	47,2419	244,601	3,42374	-810,726	31,2007
11534336	0	38,1728	-290,981	38,4601	-976,316	29,5766
11665408	0	3,7208	-101,582	5,3661	-1196,74	30,2891
11796480	0	23,7099	55,5376	28,3782	177,962	32,2399
11927552	0	8,82324	66,0531	11,8016	210,169	28,8203
12058624	0	8,99883	1184,91	37,3514	187,65	28,8832
12189696	0	17,347	590,305	37,2185	304,708	34,0643
12320768	0	9,43334	438,694	34,0648	235,422	28,7044
12451840	0	9,0051	299,78	30,8003	307,689	23,7361
12582912	0	29,3736	-437,705	30,6871	212,539	44,8724
12713984	0	32,7192	-354,513	30,6965	342,43	43,7124
12845056	0	22,8611	-409,466	8,38475	324,6	40,9489
12976128	0	30,3636	-446,93	26,8545	58,7168	23,4942
13107200	0	24,4479	-420,729	30,3599	168,144	40,8854
13238272	0	24,997	-340,555	32,6196	158,96	25,2973
13369344	0	17,1539	-470,003	31,0103	-96,5393	23,7829
13500416	0	28,7036	-273,368	36,0886	137,597	36,5374
13631488	0	20,3924	-339,78	31,8659	264,223	42,6154
13762560	0	33,8686	-599,074	12,6665	6,66064	37,1051
13893632	0	23,9529	-369,667	17,3722	180,336	42,6701
14024704	0	22,3409	-401,742	9,07171	165,072	41,2124
14155776	0	27,0263	-571,449	14,4368	-34,3762	21,1814
14286848	0	21,9617	-277,184	34,4984	160,274	42,664
14417920	0	19,8263	-139,904	38,1238	259,967	42,3588
14548992	0	35,6541	-236,304	37,4185	-27,5522	20,4848
14680064	0	19,435	-137,255	37,0826	201,387	35,3425
14811136	0	20,8484	-97,1836	34,0049	163,502	21,8218
14942208	0	35,2476	-199,127	32,2778	67,0015	17,7521
15073280	0	14,8326	-50,3405	21,7922	205,187	34,2178
15204352	0	14,4299	91,7686	39,8064	284,715	43,1457
15335424	0	34,3428	141,759	40,6722	156,05	13,9687
15466496	0	14,7242	73,8179	36,7855	196,225	21,6175
15597568	0	20,3302	146,15	42,8184	204,646	17,6523
15728640	0	33,4407	-44,2341	40,0326	178,341	10,7833
15859712	0	17,0082	0,897461	36,4165	200,927	15,9267
15990784	0	11,522	69,2844	42,5071	214,454	18,0643
16121856	0	33,7303	-32,4121	41,6799	180,246	10,061
16252928	0	12,1724	-27,9937	9,3996	206,157	16,1533
16384000	0	9,56181	-22,6692	10,8777	248,681	12,7421
16515072	0	32,2485	48,1035	28,0353	234,106	8,06339
16646144	0	10,4888	32,071	37,0278	296,166	11,4733
16777216	0	14,5351	113,305	43,3763	72,9724	24,7355

