NumberOfElements	private_access	private_StdDev	global_read	read_StdDev	global_write	write_StdDev	read_write_access	read_write_StdDev	const_ivl_access	const_ivl_StdDev	ivl_access	ivl_StdDev	cont_const_access	cont_const_StdDev	two_cont_access	two_cont_StdDev	cont2_cont1_access	cont1_cont2_StdDev
9175040	0	0.235146	-0.0449219	0.250057	-0.161133	0.17794	20.2275	1.70271	29.1338	4.09722	13424.4	1.75696	27.3516	3.5796	13733.3	11.635	36.9316	6.11995	35.625	5.37415
9306112	0	0.0300665	0.301758	0.233175	0.259766	0.208365	21.626	2.49699	21.8057	1.88998	13400.2	134.432	32.7598	5.02107	13759.4	108.834	29.8145	3.08897	28.6943	4.52854
9437184	0	0.168909	0.0078125	0.179938	-0.182617	0.0295861	24.2754	3.34519	31.1895	4.4533	13805.2	2.02694	27.499	3.63147	14117.6	9.66836	31.1201	3.65011	30.1211	3.41839
9568256	0	0.0212937	0.0488281	0.0382506	0.275391	0.187541	28.0049	4.01761	38.2949	6.85486	13997.1	1.59648	29.8613	4.08222	14329	8.34065	39.791	6.38056	27.1143	2.88475
9699328	0	0.116659	0.0175781	0.164982	0.00292969	0.123958	20.9053	2.83643	30.4531	4.33557	12038.5	268.254	36.2412	5.00844	11229.8	387.737	41.2168	6.07924	28.3867	3.55015
9830400	0	0.168384	-0.182617	0.0125716	-0.0751953	0.120178	20.7549	2.49288	28.8936	3.84008	10970.7	386.595	19.9004	1.87224	11734.8	387.097	36.4629	5.7259	32.7744	5.1553
9961472	0	0.119385	0.0117188	0.166143	-0.00683594	0.167744	16.5771	1.27937	23.5518	2.36817	11491.5	410.177	26	2.83954	12194.8	413.067	31.585	6.85597	27.9658	4.5481
10092544	0	0.287735	-0.111328	0.239833	0.25	0.274965	19.126	1.94485	42.4268	7.00832	13418.8	322.056	27.4092	3.45502	13724.4	328.323	35.9023	5.58127	33.8486	7.54238
10223616	0	0.199054	-0.165039	0.17086	-0.0175781	0.191129	20.7305	2.46547	32.0225	4.41725	13591	308.333	36.8115	5.21069	14123.9	302.792	43.9287	7.54986	30.7314	3.48235
10354688	0	0.168533	-0.239258	0.027079	0.452148	0.324017	25.8379	3.74137	31.3662	4.98682	14514.8	228.731	26.1709	3.90404	14398.1	301.398	32.46	5.13551	29.5654	3.48532
